sigma_y,repeat,target,group,week,base_week,feasible,coverage_at_base
0.005,55,90,2,27.5714285714,27.5714285714,True,0.900650646005
0.005,55,90,3,32.5714285714,32.5714285714,True,0.900286299842
0.005,55,95,1,35.5714285714,35.5714285714,True,0.950995564461
0.005,55,95,2,34.8571428571,34.8571428571,True,0.950534411839
0.005,55,95,3,36.5714285714,36.5714285714,True,0.950302285807
0.005,55,99,1,inf,inf,False,
0.005,55,99,2,40,40,True,0.990062773228
0.005,55,99,3,inf,inf,False,
0.005,56,50,1,12.5714285714,12.5714285714,True,0.523270517588
0.005,56,50,2,12,12,True,0.501526892185
0.005,56,50,3,13.8571428571,13.8571428571,True,0.500945363726
0.005,56,75,1,16.7142857143,16.8571428571,True,0.755541699273
0.005,56,75,2,15.8571428571,15.8571428571,True,0.751344663756
0.005,56,75,3,19.2857142857,19.2857142857,True,0.755435841424
0.005,56,90,1,29.2857142857,29.4285714286,True,0.902184571539
0.005,56,90,2,27.5714285714,27.5714285714,True,0.900554725102
0.005,56,90,3,32.5714285714,32.5714285714,True,0.900145283767
0.005,56,95,1,35.5714285714,35.5714285714,True,0.951009631157
0.005,56,95,2,34.8571428571,34.8571428571,True,0.950203784875
0.005,56,95,3,36.5714285714,36.5714285714,True,0.950484999589
0.005,56,99,1,inf,inf,False,
0.005,56,99,2,40,40,True,0.990136146545
0.005,56,99,3,inf,inf,False,
0.005,57,50,1,12.4285714286,12.5714285714,True,0.524870757546
0.005,57,50,2,12,12,True,0.501749515533
0.005,57,50,3,13.8571428571,13.8571428571,True,0.502283189978
0.005,57,75,1,16.7142857143,16.8571428571,True,0.756919366973
0.005,57,75,2,15.7142857143,15.8571428571,True,0.755571518626
0.005,57,75,3,19.2857142857,19.2857142857,True,0.753983225141
0.005,57,90,1,29.2857142857,29.4285714286,True,0.902135985238
0.005,57,90,2,27.5714285714,27.5714285714,True,0.901310477938
0.005,57,90,3,32.5714285714,32.5714285714,True,0.900533378124
0.005,57,95,1,35.4285714286,35.5714285714,True,0.951290752207
0.005,57,95,2,34.8571428571,34.8571428571,True,0.95075234345
0.005,57,95,3,36.5714285714,36.5714285714,True,0.95038664341
0.005,57,99,1,inf,inf,False,
0.005,57,99,2,40,40,True,0.99011528492
0.005,57,99,3,inf,inf,False,
0.005,58,50,1,12.5714285714,12.5714285714,True,0.523016278233
0.005,58,50,2,12,12,True,0.502375543118
0.005,58,50,3,13.8571428571,13.8571428571,True,0.502520752805
0.005,58,75,1,16.7142857143,16.8571428571,True,0.755308645112
0.005,58,75,2,15.8571428571,15.8571428571,True,0.753222167492
0.005,58,75,3,19.2857142857,19.2857142857,True,0.755184624876
0.005,58,90,1,29.2857142857,29.4285714286,True,0.901482726846
0.005,58,90,2,27.5714285714,27.5714285714,True,0.90070102896
0.005,58,90,3,32.5714285714,32.5714285714,True,0.900958657265
0.005,58,95,1,35.5714285714,35.5714285714,True,0.95104101726
0.005,58,95,2,34.8571428571,34.8571428571,True,0.950316369534
0.005,58,95,3,36.5714285714,36.5714285714,True,0.950581899711
0.005,58,99,1,inf,inf,False,
0.005,58,99,2,40,40,True,0.99007076025
0.005,58,99,3,inf,inf,False,
0.005,59,50,1,12.5714285714,12.5714285714,True,0.517660247428
0.005,59,50,2,12,12,True,0.504420042038
0.005,59,50,3,14,13.8571428571,True,0.498733392784
0.005,59,75,1,16.8571428571,16.8571428571,True,0.752975702286
0.005,59,75,2,16.1428571429,15.8571428571,True,0.744079223701
0.005,59,75,3,19.2857142857,19.2857142857,True,0.754475797926
0.005,59,90,1,29.4285714286,29.4285714286,True,0.901017878737
0.005,59,90,2,27.8571428571,27.5714285714,True,0.898084793772
0.005,59,90,3,32.5714285714,32.5714285714,True,0.900406811919
0.005,59,95,1,35.5714285714,35.5714285714,True,0.950751091753
0.005,59,95,2,35,34.8571428571,True,0.948897668294
0.005,59,95,3,36.5714285714,36.5714285714,True,0.950225029673
0.005,59,99,1,inf,inf,False,
0.005,59,99,2,40,40,True,0.990158617496
0.005,59,99,3,inf,inf,False,
0.005,60,50,1,12.4285714286,12.5714285714,True,0.524376277413
0.005,60,50,2,12.1428571429,12,True,0.498703032732
0.005,60,50,3,13.8571428571,13.8571428571,True,0.500641971827
0.005,60,75,1,16.8571428571,16.8571428571,True,0.753247031144
0.005,60,75,2,15.7142857143,15.8571428571,True,0.756109433515
0.005,60,75,3,19.2857142857,19.2857142857,True,0.752588501998
0.005,60,90,1,29.5714285714,29.4285714286,True,0.899921842984
0.005,60,90,2,27.5714285714,27.5714285714,True,0.900975610529
0.005,60,90,3,32.5714285714,32.5714285714,True,0.900643008096
0.005,60,95,1,35.5714285714,35.5714285714,True,0.950627582414
0.005,60,95,2,34.8571428571,34.8571428571,True,0.950947667871
0.005,60,95,3,36.5714285714,36.5714285714,True,0.950083681515
0.005,60,99,1,inf,inf,False,
0.005,60,99,2,inf,40,False,0.989949285984
0.005,60,99,3,inf,inf,False,
0.005,61,50,1,12.5714285714,12.5714285714,True,0.522647764002
0.005,61,50,2,12.1428571429,12,True,0.498981654644
0.005,61,50,3,14,13.8571428571,True,0.49984060015
0.005,61,75,1,16.8571428571,16.8571428571,True,0.750693959849
0.005,61,75,2,15.7142857143,15.8571428571,True,0.754987435681
0.005,61,75,3,19.2857142857,19.2857142857,True,0.752807438374
0.005,61,90,1,29.5714285714,29.4285714286,True,0.899296036788
0.005,61,90,2,27.5714285714,27.5714285714,True,0.900365352631
0.005,61,90,3,32.5714285714,32.5714285714,True,0.900433932032
0.005,61,95,1,35.5714285714,35.5714285714,True,0.950293838978
0.005,61,95,2,34.8571428571,34.8571428571,True,0.950473163809
0.005,61,95,3,36.5714285714,36.5714285714,True,0.950202439513
0.005,61,99,1,inf,inf,False,
0.005,61,99,2,inf,40,False,0.989975214005
0.005,61,99,3,inf,inf,False,
0.005,62,50,1,12.5714285714,12.5714285714,True,0.522878076349
0.005,62,50,2,12,12,True,0.503809034824
0.005,62,50,3,14,13.8571428571,True,0.498645944255
0.005,62,75,1,16.8571428571,16.8571428571,True,0.754040147577
0.005,62,75,2,15.8571428571,15.8571428571,True,0.754251411983
0.005,62,75,3,19.2857142857,19.2857142857,True,0.754067812647
0.005,62,90,1,29.4285714286,29.4285714286,True,0.901077142784
0.005,62,90,2,27.5714285714,27.5714285714,True,0.900697716645
0.005,62,90,3,32.5714285714,32.5714285714,True,0.90044260025
0.005,62,95,1,35.5714285714,35.5714285714,True,0.950864434242
0.005,62,95,2,34.8571428571,34.8571428571,True,0.95057114533
0.005,62,95,3,36.5714285714,36.5714285714,True,0.950243558202
0.005,62,99,1,inf,inf,False,
0.005,62,99,2,40,40,True,0.990175962448
0.005,62,99,3,inf,inf,False,
0.005,63,50,1,12.5714285714,12.5714285714,True,0.520364825215
0.005,63,50,2,12,12,True,0.501355230808
0.005,63,50,3,13.5714285714,13.8571428571,True,0.506375027554
0.005,63,75,1,16.8571428571,16.8571428571,True,0.752018834863
0.005,63,75,2,16,15.8571428571,True,0.749550827912
0.005,63,75,3,19.1428571429,19.2857142857,True,0.758090819631
0.005,63,90,1,29.4285714286,29.4285714286,True,0.900041316237
0.005,63,90,2,27.7142857143,27.5714285714,True,0.899615739073
0.005,63,90,3,32.4285714286,32.5714285714,True,0.902460004602
0.005,63,95,1,35.5714285714,35.5714285714,True,0.950552225113
0.005,63,95,2,35,34.8571428571,True,0.949771514961
0.005,63,95,3,36.4285714286,36.5714285714,True,0.950948068074
0.005,63,99,1,inf,inf,False,
0.005,63,99,2,40,40,True,0.990045845509
0.005,63,99,3,inf,inf,False,
0.005,64,50,1,12.5714285714,12.5714285714,True,0.521954157523
0.005,64,50,2,12,12,True,0.501290678978
0.005,64,50,3,13.8571428571,13.8571428571,True,0.50067703213
0.005,64,75,1,16.8571428571,16.8571428571,True,0.752026208809
0.005,64,75,2,15.8571428571,15.8571428571,True,0.753375036376
0.005,64,75,3,19.2857142857,19.2857142857,True,0.755238711834
0.005,64,90,1,29.5714285714,29.4285714286,True,0.899959112917
0.005,64,90,2,27.5714285714,27.5714285714,True,0.900772622653
0.005,64,90,3,32.5714285714,32.5714285714,True,0.900348765509
0.005,64,95,1,35.5714285714,35.5714285714,True,0.950533875397
0.005,64,95,2,34.8571428571,34.8571428571,True,0.950373445238
0.005,64,95,3,36.5714285714,36.5714285714,True,0.950427906854
0.005,64,99,1,inf,inf,False,
0.005,64,99,2,40,40,True,0.99013876915
0.005,64,99,3,inf,inf,False,
0.005,65,50,1,12.5714285714,12.5714285714,True,0.52239002926
0.005,65,50,2,12,12,True,0.502089738846
0.005,65,50,3,13.7142857143,13.8571428571,True,0.504308721849
0.005,65,75,1,16.8571428571,16.8571428571,True,0.753185008253
0.005,65,75,2,15.8571428571,15.8571428571,True,0.753121324948
0.005,65,75,3,19.1428571429,19.2857142857,True,0.757536368711
0.005,65,90,1,29.4285714286,29.4285714286,True,0.900307468006
0.005,65,90,2,27.5714285714,27.5714285714,True,0.900925491537
0.005,65,90,3,32.4285714286,32.5714285714,True,0.901763813836
0.005,65,95,1,35.5714285714,35.5714285714,True,0.950433714049
0.005,65,95,2,34.8571428571,34.8571428571,True,0.950612919671
0.005,65,95,3,36.5714285714,36.5714285714,True,0.950903143202
0.005,65,99,1,inf,inf,False,
0.005,65,99,2,40,40,True,0.990161299706
0.005,65,99,3,inf,inf,False,
0.005,66,50,1,12.5714285714,12.5714285714,True,0.522829409157
0.005,66,50,2,12,12,True,0.502639889717
0.005,66,50,3,14.1428571429,13.8571428571,True,0.496350786516
0.005,66,75,1,16.8571428571,16.8571428571,True,0.753784486226
0.005,66,75,2,15.8571428571,15.8571428571,True,0.753278323582
0.005,66,75,3,19.2857142857,19.2857142857,True,0.751662160669
0.005,66,90,1,29.4285714286,29.4285714286,True,0.9005282947
0.005,66,90,2,27.5714285714,27.5714285714,True,0.900586375168
0.005,66,90,3,32.7142857143,32.5714285714,True,0.899214625359
0.005,66,95,1,35.5714285714,35.5714285714,True,0.950953781605
0.005,66,95,2,34.8571428571,34.8571428571,True,0.950217655727
0.005,66,95,3,36.7142857143,36.5714285714,True,0.949945449829
0.005,66,99,1,inf,inf,False,
0.005,66,99,2,40,40,True,0.990116775036
0.005,66,99,3,inf,inf,False,
0.005,67,50,1,12.4285714286,12.5714285714,True,0.524295487574
0.005,67,50,2,12.1428571429,12,True,0.498955070972
0.005,67,50,3,13.7142857143,13.8571428571,True,0.505426704884
0.005,67,75,1,16.7142857143,16.8571428571,True,0.75455974681
0.005,67,75,2,15.7142857143,15.8571428571,True,0.754810810089
0.005,67,75,3,19.2857142857,19.2857142857,True,0.756209441594
0.005,67,90,1,29.2857142857,29.4285714286,True,0.901514811175
0.005,67,90,2,27.5714285714,27.5714285714,True,0.900761868273
0.005,67,90,3,32.4285714286,32.5714285714,True,0.901920344148
0.005,67,95,1,35.5714285714,35.5714285714,True,0.950904684407
0.005,67,95,2,34.8571428571,34.8571428571,True,0.950710841588
0.005,67,95,3,36.5714285714,36.5714285714,True,0.950666649001
0.005,67,99,1,inf,inf,False,
0.005,67,99,2,inf,40,False,0.989975571632
0.005,67,99,3,inf,inf,False,
0.005,68,50,1,12.5714285714,12.5714285714,True,0.522897775684
0.005,68,50,2,12,12,True,0.501078546047
0.005,68,50,3,13.8571428571,13.8571428571,True,0.50146147183
0.005,68,75,1,16.8571428571,16.8571428571,True,0.753687066691
0.005,68,75,2,15.8571428571,15.8571428571,True,0.753532775811
0.005,68,75,3,19.2857142857,19.2857142857,True,0.753075591155
0.005,68,90,1,29.5714285714,29.4285714286,True,0.89958684785
0.005,68,90,2,27.5714285714,27.5714285714,True,0.900530951364
0.005,68,90,3,32.5714285714,32.5714285714,True,0.900803608554
0.005,68,95,1,35.5714285714,35.5714285714,True,0.95074984857
0.005,68,95,2,34.8571428571,34.8571428571,True,0.950445464679
0.005,68,95,3,36.5714285714,36.5714285714,True,0.950121113232
0.005,68,99,1,inf,inf,False,
0.005,68,99,2,inf,40,False,0.989966452122
0.005,68,99,3,inf,inf,False,
0.005,69,50,1,12.5714285714,12.5714285714,True,0.522532952683
0.005,69,50,2,12,12,True,0.501636326313
0.005,69,50,3,13.7142857143,13.8571428571,True,0.504010132381
0.005,69,75,1,16.8571428571,16.8571428571,True,0.752947083541
0.005,69,75,2,15.8571428571,15.8571428571,True,0.750903538295
0.005,69,75,3,19.1428571429,19.2857142857,True,0.756585206304
0.005,69,90,1,29.4285714286,29.4285714286,True,0.900798312255
0.005,69,90,2,27.7142857143,27.5714285714,True,0.899767007147
0.005,69,90,3,32.5714285714,32.5714285714,True,0.901546384607
0.005,69,95,1,35.5714285714,35.5714285714,True,0.950622209481
0.005,69,95,2,34.8571428571,34.8571428571,True,0.95000828164
0.005,69,95,3,36.5714285714,36.5714285714,True,0.950735015529
0.005,69,99,1,inf,inf,False,
0.005,69,99,2,40,40,True,0.990082800388
0.005,69,99,3,inf,inf,False,
0.005,70,50,1,12.4285714286,12.5714285714,True,0.524739491088
0.005,70,50,2,12.1428571429,12,True,0.499751478434
0.005,70,50,3,13.8571428571,13.8571428571,True,0.502023036991
0.005,70,75,1,16.7142857143,16.8571428571,True,0.754419692925
0.005,70,75,2,15.7142857143,15.8571428571,True,0.755804496152
0.005,70,75,3,19.2857142857,19.2857142857,True,0.755445965699
0.005,70,90,1,29.4285714286,29.4285714286,True,0.901072059359
0.005,70,90,2,27.5714285714,27.5714285714,True,0.901223710605
0.005,70,90,3,32.5714285714,32.5714285714,True,0.901293533189
0.005,70,95,1,35.5714285714,35.5714285714,True,0.950878705297
0.005,70,95,2,34.8571428571,34.8571428571,True,0.950731745788
0.005,70,95,3,36.5714285714,36.5714285714,True,0.950625692095
0.005,70,99,1,inf,inf,False,
0.005,70,99,2,inf,40,False,0.98997849226
0.005,70,99,3,inf,inf,False,
0.005,71,50,1,12.5714285714,12.5714285714,True,0.521877114262
0.005,71,50,2,12,12,True,0.502438664436
0.005,71,50,3,14,13.8571428571,True,0.497735585485
0.005,71,75,1,16.8571428571,16.8571428571,True,0.753035851887
0.005,71,75,2,15.8571428571,15.8571428571,True,0.752573788166
0.005,71,75,3,19.2857142857,19.2857142857,True,0.750876333032
0.005,71,90,1,29.4285714286,29.4285714286,True,0.90081514631
0.005,71,90,2,27.7142857143,27.5714285714,True,0.899737485818
0.005,71,90,3,32.7142857143,32.5714285714,True,0.899597108364
0.005,71,95,1,35.5714285714,35.5714285714,True,0.950648827212
0.005,71,95,2,34.8571428571,34.8571428571,True,0.950307309628
0.005,71,95,3,36.7142857143,36.5714285714,True,0.949766652925
0.005,71,99,1,inf,inf,False,
0.005,71,99,2,inf,40,False,0.989946246147
0.005,71,99,3,inf,inf,False,
0.005,72,50,1,12.4285714286,12.5714285714,True,0.525302708149
0.005,72,50,2,12.1428571429,12,True,0.499503731728
0.005,72,50,3,14,13.8571428571,True,0.498241633177
0.005,72,75,1,16.7142857143,16.8571428571,True,0.755509768214
0.005,72,75,2,15.7142857143,15.8571428571,True,0.756189448493
0.005,72,75,3,19.2857142857,19.2857142857,True,0.75224842344
0.005,72,90,1,29.5714285714,29.4285714286,True,0.899963949408
0.005,72,90,2,27.4285714286,27.5714285714,True,0.90163320303
0.005,72,90,3,32.5714285714,32.5714285714,True,0.900186521666
0.005,72,95,1,35.5714285714,35.5714285714,True,0.950971075467
0.005,72,95,2,34.8571428571,34.8571428571,True,0.950947846685
0.005,72,95,3,36.5714285714,36.5714285714,True,0.950022433485
0.005,72,99,1,inf,inf,False,
0.005,72,99,2,inf,40,False,0.989963710308
0.005,72,99,3,inf,inf,False,
0.005,73,50,1,12.4285714286,12.5714285714,True,0.525462891374
0.005,73,50,2,12,12,True,0.504434049129
0.005,73,50,3,13.8571428571,13.8571428571,True,0.502963027784
0.005,73,75,1,16.8571428571,16.8571428571,True,0.753098504884
0.005,73,75,2,15.7142857143,15.8571428571,True,0.758653964315
0.005,73,75,3,19.2857142857,19.2857142857,True,0.755920904023
0.005,73,90,1,29.4285714286,29.4285714286,True,0.900788749967
0.005,73,90,2,27.4285714286,27.5714285714,True,0.901790065425
0.005,73,90,3,32.5714285714,32.5714285714,True,0.901240238122
0.005,73,95,1,35.5714285714,35.5714285714,True,0.950731618064
0.005,73,95,2,34.7142857143,34.8571428571,True,0.951222172805
0.005,73,95,3,36.5714285714,36.5714285714,True,0.950741086687
0.005,73,99,1,inf,inf,False,
0.005,73,99,2,40,40,True,0.990253329277
0.005,73,99,3,inf,inf,False,
0.005,74,50,1,12.5714285714,12.5714285714,True,0.521651915142
0.005,74,50,2,12,12,True,0.500537335873
0.005,74,50,3,14,13.8571428571,True,0.498242003577
0.005,74,75,1,16.8571428571,16.8571428571,True,0.751407997949
0.005,74,75,2,15.8571428571,15.8571428571,True,0.75282905783
0.005,74,75,3,19.2857142857,19.2857142857,True,0.752953895501
0.005,74,90,1,29.4285714286,29.4285714286,True,0.900255654539
0.005,74,90,2,27.5714285714,27.5714285714,True,0.900185508387
0.005,74,90,3,32.7142857143,32.5714285714,True,0.899676629475
0.005,74,95,1,35.5714285714,35.5714285714,True,0.950307445867
0.005,74,95,2,34.8571428571,34.8571428571,True,0.950410238334
0.005,74,95,3,36.5714285714,36.5714285714,True,0.950109030519
0.005,74,99,1,inf,inf,False,
0.005,74,99,2,40,40,True,0.990075170994
0.005,74,99,3,inf,inf,False,
0.005,75,50,1,12.5714285714,12.5714285714,True,0.519874568496
0.005,75,50,2,12,12,True,0.501579403877
0.005,75,50,3,13.8571428571,13.8571428571,True,0.502393807684
0.005,75,75,1,16.8571428571,16.8571428571,True,0.750512523311
0.005,75,75,2,16,15.8571428571,True,0.749803994383
0.005,75,75,3,19.2857142857,19.2857142857,True,0.755305264677
0.005,75,90,1,29.5714285714,29.4285714286,True,0.899706363678
0.005,75,90,2,27.7142857143,27.5714285714,True,0.899117435728
0.005,75,90,3,32.5714285714,32.5714285714,True,0.901444247791
0.005,75,95,1,35.5714285714,35.5714285714,True,0.950137776988
0.005,75,95,2,35,34.8571428571,True,0.949901010309
0.005,75,95,3,36.5714285714,36.5714285714,True,0.950471597058
0.005,75,99,1,inf,inf,False,
0.005,75,99,2,inf,40,False,0.989907205105
0.005,75,99,3,inf,inf,False,
0.005,76,50,1,12.5714285714,12.5714285714,True,0.521250533206
0.005,76,50,2,12,12,True,0.504750013351
0.005,76,50,3,13.8571428571,13.8571428571,True,0.500721641949
0.005,76,75,1,16.8571428571,16.8571428571,True,0.752019720418
0.005,76,75,2,15.8571428571,15.8571428571,True,0.752083216395
0.005,76,75,3,19.2857142857,19.2857142857,True,0.75477375303
0.005,76,90,1,29.4285714286,29.4285714286,True,0.900107826505
0.005,76,90,2,27.5714285714,27.5714285714,True,0.900058116232
0.005,76,90,3,32.5714285714,32.5714285714,True,0.900774512972
0.005,76,95,1,35.5714285714,35.5714285714,True,0.950416088104
0.005,76,95,2,34.8571428571,34.8571428571,True,0.950283808368
0.005,76,95,3,36.5714285714,36.5714285714,True,0.950427140508
0.005,76,99,1,inf,inf,False,
0.005,76,99,2,40,40,True,0.990232110023
0.005,76,99,3,inf,inf,False,
0.005,77,50,1,12.5714285714,12.5714285714,True,0.520779630968
0.005,77,50,2,12,12,True,0.501970887184
0.005,77,50,3,14.1428571429,13.8571428571,True,0.495068984372
0.005,77,75,1,17,16.8571428571,True,0.748026737145
0.005,77,75,2,15.8571428571,15.8571428571,True,0.754298950945
0.005,77,75,3,19.2857142857,19.2857142857,True,0.751952895096
0.005,77,90,1,29.7142857143,29.4285714286,True,0.897836131709
0.005,77,90,2,27.5714285714,27.5714285714,True,0.90032266719
0.005,77,90,3,32.7142857143,32.5714285714,True,0.899334916047
0.005,77,95,1,35.7142857143,35.5714285714,True,0.949738042695
0.005,77,95,2,34.8571428571,34.8571428571,True,0.950546358313
0.005,77,95,3,36.7142857143,36.5714285714,True,0.949823336942
0.005,77,99,1,inf,inf,False,
0.005,77,99,2,40,40,True,0.990064322948
0.005,77,99,3,inf,inf,False,
0.005,78,50,1,12.5714285714,12.5714285714,True,0.52212207658
0.005,78,50,2,12,12,True,0.502602279186
0.005,78,50,3,13.8571428571,13.8571428571,True,0.50164850269
0.005,78,75,1,16.7142857143,16.8571428571,True,0.756355166435
0.005,78,75,2,16,15.8571428571,True,0.748209365777
0.005,78,75,3,19.2857142857,19.2857142857,True,0.756148150989
0.005,78,90,1,29.4285714286,29.4285714286,True,0.901061270918
0.005,78,90,2,27.5714285714,27.5714285714,True,0.900181029524
0.005,78,90,3,32.5714285714,32.5714285714,True,0.900690530028
0.005,78,95,1,35.4285714286,35.5714285714,True,0.951222113201
0.005,78,95,2,35,34.8571428571,True,0.949691312654
0.005,78,95,3,36.5714285714,36.5714285714,True,0.950527429581
0.005,78,99,1,inf,inf,False,
0.005,78,99,2,40,40,True,0.990118324757
0.005,78,99,3,inf,inf,False,
0.005,79,50,1,12.5714285714,12.5714285714,True,0.523967849357
0.005,79,50,2,12,12,True,0.500061631203
0.005,79,50,3,14,13.8571428571,True,0.499773187297
0.005,79,75,1,16.8571428571,16.8571428571,True,0.754033684731
0.005,79,75,2,15.8571428571,15.8571428571,True,0.754065973418
0.005,79,75,3,19.2857142857,19.2857142857,True,0.753308364323
0.005,79,90,1,29.4285714286,29.4285714286,True,0.900944846017
0.005,79,90,2,27.5714285714,27.5714285714,True,0.900659109865
0.005,79,90,3,32.5714285714,32.5714285714,True,0.900457058634
0.005,79,95,1,35.5714285714,35.5714285714,True,0.95069106136
0.005,79,95,2,34.8571428571,34.8571428571,True,0.950741265501
0.005,79,95,3,36.5714285714,36.5714285714,True,0.950144239834
0.005,79,99,1,inf,inf,False,
0.005,79,99,2,inf,40,False,0.989984214306
0.005,79,99,3,inf,inf,False,
0.005,80,50,1,12.5714285714,12.5714285714,True,0.522989958525
0.005,80,50,2,12.1428571429,12,True,0.498344659805
0.005,80,50,3,13.8571428571,13.8571428571,True,0.500552675554
0.005,80,75,1,16.8571428571,16.8571428571,True,0.752654492855
0.005,80,75,2,15.8571428571,15.8571428571,True,0.752489703042
0.005,80,75,3,19.2857142857,19.2857142857,True,0.753215236323
0.005,80,90,1,29.4285714286,29.4285714286,True,0.900013787406
0.005,80,90,2,27.5714285714,27.5714285714,True,0.900076534067
0.005,80,90,3,32.5714285714,32.5714285714,True,0.900582058089
0.005,80,95,1,35.5714285714,35.5714285714,True,0.950577829565
0.005,80,95,2,34.8571428571,34.8571428571,True,0.950183366026
0.005,80,95,3,36.5714285714,36.5714285714,True,0.950256466866
0.005,80,99,1,inf,inf,False,
0.005,80,99,2,inf,40,False,0.989941358566
0.005,80,99,3,inf,inf,False,
0.005,81,50,1,12.4285714286,12.5714285714,True,0.524262496403
0.005,81,50,2,12,12,True,0.502464473248
0.005,81,50,3,13.8571428571,13.8571428571,True,0.501012738262
0.005,81,75,1,16.7142857143,16.8571428571,True,0.754735929625
0.005,81,75,2,15.7142857143,15.8571428571,True,0.754887700081
0.005,81,75,3,19.2857142857,19.2857142857,True,0.754646888801
0.005,81,90,1,29.4285714286,29.4285714286,True,0.900748584952
0.005,81,90,2,27.5714285714,27.5714285714,True,0.901293856757
0.005,81,90,3,32.5714285714,32.5714285714,True,0.900427707604
0.005,81,95,1,35.5714285714,35.5714285714,True,0.950815251895
0.005,81,95,2,34.8571428571,34.8571428571,True,0.950598197324
0.005,81,95,3,36.5714285714,36.5714285714,True,0.950519902366
0.005,81,99,1,inf,inf,False,
0.005,81,99,2,40,40,True,0.990126729012
0.005,81,99,3,inf,inf,False,
0.005,82,50,1,12.5714285714,12.5714285714,True,0.522311257465
0.005,82,50,2,12,12,True,0.504471182823
0.005,82,50,3,13.8571428571,13.8571428571,True,0.503087797335
0.005,82,75,1,16.7142857143,16.8571428571,True,0.754684959139
0.005,82,75,2,15.8571428571,15.8571428571,True,0.751887525831
0.005,82,75,3,19.1428571429,19.2857142857,True,0.756909770625
0.005,82,90,1,29.2857142857,29.4285714286,True,0.901497508798
0.005,82,90,2,27.5714285714,27.5714285714,True,0.900604213987
0.005,82,90,3,32.5714285714,32.5714285714,True,0.901201614312
0.005,82,95,1,35.5714285714,35.5714285714,True,0.951014978545
0.005,82,95,2,34.8571428571,34.8571428571,True,0.95016009467
0.005,82,95,3,36.5714285714,36.5714285714,True,0.95076916899
0.005,82,99,1,inf,inf,False,
0.005,82,99,2,40,40,True,0.990302205086
0.005,82,99,3,inf,inf,False,
0.005,83,50,1,12.5714285714,12.5714285714,True,0.52245166472
0.005,83,50,2,12,12,True,0.504485189915
0.005,83,50,3,13.8571428571,13.8571428571,True,0.502927741834
0.005,83,75,1,16.8571428571,16.8571428571,True,0.752819274153
0.005,83,75,2,15.8571428571,15.8571428571,True,0.753852639879
0.005,83,75,3,19.2857142857,19.2857142857,True,0.755492244448
0.005,83,90,1,29.4285714286,29.4285714286,True,0.900435311454
0.005,83,90,2,27.5714285714,27.5714285714,True,0.900457782405
0.005,83,90,3,32.5714285714,32.5714285714,True,0.901415952614
0.005,83,95,1,35.5714285714,35.5714285714,True,0.950613839286
0.005,83,95,2,34.8571428571,34.8571428571,True,0.950470890318
0.005,83,95,3,36.5714285714,36.5714285714,True,0.950556499617
0.005,83,99,1,inf,inf,False,
0.005,83,99,2,40,40,True,0.990121662617
0.005,83,99,3,inf,inf,False,
0.005,84,50,1,12.5714285714,12.5714285714,True,0.520414131028
0.005,84,50,2,12,12,True,0.502491772175
0.005,84,50,3,13.8571428571,13.8571428571,True,0.502919665405
0.005,84,75,1,16.8571428571,16.8571428571,True,0.751235050814
0.005,84,75,2,15.8571428571,15.8571428571,True,0.750276829515
0.005,84,75,3,19.1428571429,19.2857142857,True,0.756498558181
0.005,84,90,1,29.5714285714,29.4285714286,True,0.899209541934
0.005,84,90,2,27.7142857143,27.5714285714,True,0.899970046112
0.005,84,90,3,32.5714285714,32.5714285714,True,0.901632232325
0.005,84,95,1,35.5714285714,35.5714285714,True,0.950303384236
0.005,84,95,2,34.8571428571,34.8571428571,True,0.950102499553
0.005,84,95,3,36.5714285714,36.5714285714,True,0.950625887939
0.005,84,99,1,inf,inf,False,
0.005,84,99,2,40,40,True,0.990095019341
0.005,84,99,3,inf,inf,False,
0.005,85,50,1,12.5714285714,12.5714285714,True,0.522841542959
0.005,85,50,2,12,12,True,0.504628777504
0.005,85,50,3,13.8571428571,13.8571428571,True,0.501159467867
0.005,85,75,1,16.7142857143,16.8571428571,True,0.755118276392
0.005,85,75,2,15.8571428571,15.8571428571,True,0.752969324589
0.005,85,75,3,19.2857142857,19.2857142857,True,0.754990722452
0.005,85,90,1,29.4285714286,29.4285714286,True,0.900735855103
0.005,85,90,2,27.5714285714,27.5714285714,True,0.900838025979
0.005,85,90,3,32.5714285714,32.5714285714,True,0.900675254209
0.005,85,95,1,35.5714285714,35.5714285714,True,0.950900648321
0.005,85,95,2,34.8571428571,34.8571428571,True,0.950523717063
0.005,85,95,3,36.5714285714,36.5714285714,True,0.950345260756
0.005,85,99,1,inf,inf,False,
0.005,85,99,2,40,40,True,0.990197718143
0.005,85,99,3,inf,inf,False,
0.005,86,50,1,12.5714285714,12.5714285714,True,0.521070186581
0.005,86,50,2,12,12,True,0.500857770443
0.005,86,50,3,13.7142857143,13.8571428571,True,0.506199270487
0.005,86,75,1,16.8571428571,16.8571428571,True,0.753126604216
0.005,86,75,2,15.8571428571,15.8571428571,True,0.750858962536
0.005,86,75,3,19.1428571429,19.2857142857,True,0.756524103028
0.005,86,90,1,29.4285714286,29.4285714286,True,0.900064587593
0.005,86,90,2,27.7142857143,27.5714285714,True,0.899813916002
0.005,86,90,3,32.4285714286,32.5714285714,True,0.902211972645
0.005,86,95,1,35.5714285714,35.5714285714,True,0.950412707669
0.005,86,95,2,34.8571428571,34.8571428571,True,0.950025430747
