日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测净负荷（kWh）,实际净负荷（kWh）,计划与实际充电量之差（kWh）,计划与实际放电量之差（kWh）
2025-03-11,17:30-17:40,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.976000,1050.928067,7.076233,1044.537133,28.534533,1043.851833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.849233,10800.000000,10800.000000,1018.799389,0.000000,1018.799389,1043.851833,1016.002600,0.000000,0.000000
2025-03-11,17:40-17:50,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.074200,912.427383,0.000000,914.661283,3.708950,912.427383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.475050,10800.000000,10800.000000,980.129495,0.000000,980.129495,912.427383,910.952333,0.000000,0.000000
2025-03-11,17:50-18:00,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.231300,711.761667,0.000000,704.761667,0.000000,711.761667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,10800.000000,10800.000000,876.392140,0.000000,876.392140,711.761667,704.761667,0.000000,0.000000
2025-03-11,18:00-18:10,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.256100,680.128700,0.265733,691.668983,0.000000,679.862967,0.000000,0.000000,0.000000,0.000000,11.806017,0.000000,0.000000,10800.000000,10800.000000,853.975872,74.147688,928.123560,679.862967,691.668983,0.000000,0.000000
2025-03-11,18:10-18:20,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.244700,715.970400,0.000000,733.182317,0.000000,715.970400,0.000000,0.000000,0.000000,0.000000,17.211917,0.000000,0.000000,10800.000000,10800.000000,891.168357,107.118363,998.286720,715.970400,733.182317,0.000000,0.000000
2025-03-11,18:20-18:30,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.254500,729.410000,0.000000,724.035000,0.000000,729.410000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.375000,10800.000000,10800.000000,915.044845,0.000000,915.044845,729.410000,724.035000,0.000000,0.000000
2025-03-11,18:30-18:40,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.252200,764.311783,0.000000,702.482300,0.000000,764.311783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.829483,10800.000000,10800.000000,957.071215,0.000000,957.071215,764.311783,702.482300,0.000000,0.000000
2025-03-11,18:40-18:50,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.288100,762.362067,0.000000,699.268867,0.000000,246.384483,0.000000,515.977583,0.000000,452.884383,0.000000,0.000000,0.000000,10800.000000,10296.795130,317.367853,0.000000,317.367853,762.362067,699.268867,0.000000,63.093200
2025-03-11,18:50-19:00,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.346600,739.218333,0.000000,706.436667,0.000000,0.000000,0.000000,739.218333,0.000000,706.436667,0.000000,0.000000,0.000000,10296.795130,9511.865500,0.000000,0.000000,0.000000,739.218333,706.436667,0.000000,32.781667
2025-03-11,19:00-19:10,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.352300,740.845517,0.000000,698.320033,0.000000,0.000000,0.000000,740.845517,0.000000,698.320033,0.000000,0.000000,0.000000,9511.865500,8735.954352,0.000000,0.000000,0.000000,740.845517,698.320033,0.000000,42.525483
2025-03-11,19:10-19:20,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.344500,728.182183,0.000000,716.186867,0.000000,0.000000,0.000000,728.182183,0.000000,716.186867,0.000000,0.000000,0.000000,8735.954352,7940.191167,0.000000,0.000000,0.000000,728.182183,716.186867,0.000000,11.995317
2025-03-11,19:20-19:30,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.348300,728.621667,0.000000,746.486667,0.000000,0.000000,0.000000,728.621667,0.000000,746.486667,0.000000,0.000000,0.000000,7940.191167,7110.761537,0.000000,0.000000,0.000000,728.621667,746.486667,0.000000,-17.865000
2025-03-11,19:30-19:40,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.349000,763.877667,0.000000,730.828033,0.000000,0.000000,0.000000,763.877667,0.000000,730.828033,0.000000,0.000000,0.000000,7110.761537,6298.730389,0.000000,0.000000,0.000000,763.877667,730.828033,0.000000,33.049633
2025-03-11,19:40-19:50,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.347300,764.153350,0.000000,716.760200,0.000000,0.000000,0.000000,764.153350,0.000000,716.760200,0.000000,0.000000,0.000000,6298.730389,5502.330167,0.000000,0.000000,0.000000,764.153350,716.760200,0.000000,47.393150
2025-03-11,19:50-20:00,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.348200,725.161667,0.000000,723.323333,0.000000,0.000000,0.000000,725.161667,0.000000,723.323333,0.000000,0.000000,0.000000,5502.330167,4698.637574,0.000000,0.000000,0.000000,725.161667,723.323333,0.000000,1.838333
2025-03-11,20:00-20:10,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.351300,726.322200,0.000000,721.277350,0.000000,0.000000,0.000000,726.322200,0.000000,721.277350,0.000000,0.000000,0.000000,4698.637574,3897.218296,0.000000,0.000000,0.000000,726.322200,721.277350,0.000000,5.044850
2025-03-11,20:10-20:20,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.340000,750.865617,0.000000,711.310250,0.000000,0.000000,0.000000,750.865617,0.000000,711.310250,0.000000,0.000000,0.000000,3897.218296,3106.873574,0.000000,0.000000,0.000000,750.865617,711.310250,0.000000,39.555367
2025-03-11,20:20-20:30,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.348900,727.120000,0.000000,700.161667,0.000000,0.000000,0.000000,727.120000,0.000000,700.161667,0.000000,0.000000,0.000000,3106.873574,2328.916167,0.000000,0.000000,0.000000,727.120000,700.161667,0.000000,26.958333
2025-03-11,20:30-20:40,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.395200,729.654217,0.000000,693.769750,0.000000,0.000000,0.000000,729.654217,0.000000,693.769750,0.000000,0.000000,0.000000,2328.916167,1558.060889,0.000000,0.000000,0.000000,729.654217,693.769750,0.000000,35.884467
2025-03-11,20:40-20:50,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,1.222600,740.576933,0.000000,702.549133,0.000000,740.576933,0.000000,0.000000,38.027800,0.000000,0.000000,0.000000,0.000000,1558.060889,1592.285909,905.429359,0.000000,905.429359,740.576933,702.549133,-38.027800,0.000000
2025-03-11,20:50-21:00,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.933200,744.131667,0.000000,726.875000,0.000000,744.131667,0.000000,0.000000,17.256667,0.000000,0.000000,0.000000,0.000000,1592.285909,1607.816909,694.423671,0.000000,694.423671,744.131667,726.875000,-17.256667,0.000000
2025-03-11,21:00-21:10,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.906800,738.934467,0.000000,754.048767,0.000000,738.934467,0.000000,0.000000,0.000000,15.114300,0.000000,0.000000,0.000000,1607.816909,1591.023242,670.065774,0.000000,670.065774,738.934467,754.048767,0.000000,-15.114300
2025-03-11,21:10-21:20,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.937100,758.406683,0.000000,764.582350,0.000000,758.406683,0.000000,0.000000,0.000000,6.175667,0.000000,0.000000,0.000000,1591.023242,1584.161390,710.702903,0.000000,710.702903,758.406683,764.582350,0.000000,-6.175667
2025-03-11,21:20-21:30,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.937100,751.705000,0.000000,755.191667,0.000000,751.705000,0.000000,0.000000,0.000000,3.486667,0.000000,0.000000,0.000000,1584.161390,1580.287316,704.422755,0.000000,704.422755,751.705000,755.191667,0.000000,-3.486667
2025-03-11,21:30-21:40,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.987100,755.585217,0.000000,727.100583,0.000000,755.585217,0.000000,0.000000,28.484633,0.000000,0.000000,0.000000,0.000000,1580.287316,1605.923486,745.838167,0.000000,745.838167,755.585217,727.100583,-28.484633,0.000000
2025-03-11,21:40-21:50,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.776400,688.260067,0.000000,633.732833,0.000000,688.260067,0.000000,0.000000,54.527233,0.000000,0.000000,0.000000,0.000000,1605.923486,1654.997996,534.365116,0.000000,534.365116,688.260067,633.732833,-54.527233,0.000000
2025-03-11,21:50-22:00,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.420900,576.898333,0.000000,536.530000,0.000000,1410.231667,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,40.368333,1654.997996,2404.997996,593.566508,0.000000,593.566508,576.898333,536.530000,0.000000,0.000000
2025-03-11,22:00-22:10,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.385900,538.810650,0.000000,554.799700,0.000000,1372.143983,833.333333,0.000000,817.344283,0.000000,0.000000,0.000000,0.000000,2404.997996,3140.607851,529.510363,0.000000,529.510363,538.810650,554.799700,15.989050,0.000000
2025-03-11,22:10-22:20,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.436800,546.582917,0.000000,565.641000,0.000000,546.582917,0.000000,0.000000,0.000000,19.058083,0.000000,0.000000,0.000000,3140.607851,3119.432203,238.747418,0.000000,238.747418,546.582917,565.641000,0.000000,-19.058083
2025-03-11,22:20-22:30,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.419800,588.606667,0.000000,543.080000,0.000000,1421.940000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,45.526667,3119.432203,3869.432203,596.930412,0.000000,596.930412,588.606667,543.080000,0.000000,0.000000
2025-03-11,22:30-22:40,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.418600,589.275883,0.000000,572.838383,0.000000,1422.609217,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,16.437500,3869.432203,4619.432203,595.504218,0.000000,595.504218,589.275883,572.838383,0.000000,0.000000
2025-03-11,22:40-22:50,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.424100,566.874917,0.000000,559.002817,0.000000,566.874917,0.000000,0.000000,7.872100,0.000000,0.000000,0.000000,0.000000,4619.432203,4626.517093,240.411652,0.000000,240.411652,566.874917,559.002817,-7.872100,0.000000
2025-03-11,22:50-23:00,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.423700,551.915000,0.000000,512.781667,0.000000,1385.248333,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,39.133333,4626.517093,5376.517093,586.929719,0.000000,586.929719,551.915000,512.781667,0.000000,0.000000
2025-03-11,23:00-23:10,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.424800,557.862067,0.000000,545.941583,0.000000,557.862067,0.000000,0.000000,11.920483,0.000000,0.000000,0.000000,0.000000,5376.517093,5387.245528,236.979806,0.000000,236.979806,557.862067,545.941583,-11.920483,0.000000
2025-03-11,23:10-23:20,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.424000,577.523283,0.000000,560.824000,0.000000,577.523283,0.000000,0.000000,16.699283,0.000000,0.000000,0.000000,0.000000,5387.245528,5402.274883,244.869872,0.000000,244.869872,577.523283,560.824000,-16.699283,0.000000
2025-03-11,23:20-23:30,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.422000,583.941667,0.000000,529.558333,0.000000,1417.275000,833.333333,0.000000,664.139019,0.000000,0.000000,0.000000,223.577648,5402.274883,6000.000000,598.090050,0.000000,598.090050,583.941667,529.558333,169.194315,0.000000
2025-03-11,23:30-23:40,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.424000,572.631000,0.000000,525.059933,0.000000,905.964333,333.333333,0.000000,0.000000,0.000000,0.000000,0.000000,380.904400,6000.000000,6000.000000,384.128877,0.000000,384.128877,572.631000,525.059933,333.333333,0.000000
2025-03-11,23:40-23:50,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.427100,568.790683,0.000000,529.466717,0.000000,568.790683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.323967,6000.000000,6000.000000,242.930501,0.000000,242.930501,568.790683,529.466717,0.000000,0.000000
2025-03-11,23:50-24:00,2025-03-10,2025-03-10,历史实测分位数,历史实测分位数,0.427600,574.881667,0.000000,533.558333,0.000000,574.881667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.323333,6000.000000,6000.000000,245.819401,0.000000,245.819401,574.881667,533.558333,0.000000,0.000000
2025-03-12,00:00-00:10,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.424800,585.119767,0.000000,553.604317,0.000000,1418.453100,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,31.515450,6000.000000,6750.000000,602.558877,0.000000,602.558877,585.119767,553.604317,0.000000,0.000000
2025-03-12,00:10-00:20,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.424500,582.351583,0.000000,577.197900,0.000000,1415.684917,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,5.153683,6750.000000,7500.000000,600.958247,0.000000,600.958247,582.351583,577.197900,0.000000,0.000000
2025-03-12,00:20-00:30,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.426900,576.968333,0.000000,587.873333,0.000000,1410.301667,833.333333,0.000000,822.428333,0.000000,0.000000,0.000000,0.000000,7500.000000,8240.185500,602.057781,0.000000,602.057781,576.968333,587.873333,10.905000,0.000000
2025-03-12,00:30-00:40,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.427200,584.492383,0.000000,578.078417,0.000000,1417.825717,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,6.413967,8240.185500,8990.185500,605.695146,0.000000,605.695146,584.492383,578.078417,0.000000,0.000000
2025-03-12,00:40-00:50,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.427100,589.362567,0.000000,561.707183,0.000000,1422.695900,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,27.655383,8990.185500,9740.185500,607.633419,0.000000,607.633419,589.362567,561.707183,0.000000,0.000000
2025-03-12,00:50-01:00,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.428500,605.563333,0.000000,550.473333,0.000000,605.563333,0.000000,0.000000,55.090000,0.000000,0.000000,0.000000,0.000000,9740.185500,9789.766500,259.483888,0.000000,259.483888,605.563333,550.473333,-55.090000,0.000000
2025-03-12,01:00-01:10,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.431100,612.558650,0.000000,547.572650,0.000000,612.558650,0.000000,0.000000,64.986000,0.000000,0.000000,0.000000,0.000000,9789.766500,9848.253900,264.074034,0.000000,264.074034,612.558650,547.572650,-64.986000,0.000000
2025-03-12,01:10-01:20,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.430200,619.568450,0.000000,552.572650,0.000000,619.568450,0.000000,0.000000,66.995800,0.000000,0.000000,0.000000,0.000000,9848.253900,9908.550120,266.538347,0.000000,266.538347,619.568450,552.572650,-66.995800,0.000000
2025-03-12,01:20-01:30,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.427900,597.160000,0.000000,573.946667,0.000000,930.493333,333.333333,0.000000,356.546667,0.000000,0.000000,0.000000,0.000000,9908.550120,10229.442120,398.158097,0.000000,398.158097,597.160000,573.946667,-23.213333,0.000000
2025-03-12,01:30-01:40,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.431200,592.901783,0.000000,613.951400,0.000000,592.901783,0.000000,0.000000,0.000000,21.049617,0.000000,0.000000,0.000000,10229.442120,10206.053657,255.659249,0.000000,255.659249,592.901783,613.951400,0.000000,-21.049617
2025-03-12,01:40-01:50,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.433300,599.243983,0.000000,614.905183,0.000000,599.243983,0.000000,0.000000,0.000000,15.661200,0.000000,0.000000,0.000000,10206.053657,10188.652324,259.652418,0.000000,259.652418,599.243983,614.905183,0.000000,-15.661200
2025-03-12,01:50-02:00,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.431100,592.653333,0.000000,591.623333,0.000000,592.653333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.030000,10188.652324,10188.652324,255.492852,0.000000,255.492852,592.653333,591.623333,0.000000,0.000000
2025-03-12,02:00-02:10,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.429300,610.467900,0.000000,612.122800,0.000000,610.467900,0.000000,0.000000,0.000000,1.654900,0.000000,0.000000,0.000000,10188.652324,10186.813546,262.073869,0.000000,262.073869,610.467900,612.122800,0.000000,-1.654900
2025-03-12,02:10-02:20,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.432400,624.088450,0.000000,610.825700,0.000000,624.088450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.262750,10186.813546,10186.813546,269.855846,0.000000,269.855846,624.088450,610.825700,0.000000,0.000000
2025-03-12,02:20-02:30,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.436700,602.520000,0.000000,577.708333,0.000000,602.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.811667,10186.813546,10186.813546,263.120484,0.000000,263.120484,602.520000,577.708333,0.000000,0.000000
2025-03-12,02:30-02:40,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.434800,589.784717,0.000000,576.751583,0.000000,589.784717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.033133,10186.813546,10186.813546,256.438395,0.000000,256.438395,589.784717,576.751583,0.000000,0.000000
2025-03-12,02:40-02:50,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.433500,589.593700,0.000000,607.591733,0.000000,589.593700,0.000000,0.000000,0.000000,17.998033,0.000000,0.000000,0.000000,10186.813546,10166.815731,255.588869,0.000000,255.588869,589.593700,607.591733,0.000000,-17.998033
2025-03-12,02:50-03:00,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.435700,597.771667,0.000000,636.845000,0.000000,597.771667,0.000000,0.000000,0.000000,39.073333,0.000000,0.000000,0.000000,10166.815731,10123.400916,260.449115,0.000000,260.449115,597.771667,636.845000,0.000000,-39.073333
2025-03-12,03:00-03:10,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.437400,600.621133,0.000000,628.745733,0.000000,600.621133,0.000000,0.000000,0.000000,28.124600,0.000000,0.000000,0.000000,10123.400916,10092.151361,262.711684,0.000000,262.711684,600.621133,628.745733,0.000000,-28.124600
2025-03-12,03:10-03:20,2025-03-11,2025-03-11,历史实测分位数,历史实测分位数,0.437100,612.584983,0.000000,601.842267,0.000000,612.584983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.742717,10092.151361,10092.151361,267.760896,0.000000,267.760896,612.584983,601.842267,0.000000,0.000000
