日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价预测来源,价格水平权重,价格形态衰减天数,预测电价（元/kWh）,实际电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测净负荷（kWh）,实际净负荷（kWh）,计划与实际充电量之差（kWh）,计划与实际放电量之差（kWh）
2025-03-01,18:40-18:50,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.022372,1.096200,435.339883,0.000000,427.574900,0.000000,0.000000,0.000000,435.339883,0.000000,427.574900,0.000000,0.000000,0.000000,8015.301481,7540.218259,0.000000,0.000000,0.000000,435.339883,427.574900,0.000000,7.764983
2025-03-01,18:50-19:00,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.038961,1.109900,462.048333,0.000000,448.346667,0.000000,0.000000,0.000000,462.048333,0.000000,448.346667,0.000000,0.000000,0.000000,7540.218259,7042.055296,0.000000,0.000000,0.000000,462.048333,448.346667,0.000000,13.701667
2025-03-01,19:00-19:10,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.041565,1.109400,443.840150,0.000000,465.791817,0.000000,0.000000,0.000000,443.840150,0.000000,465.791817,0.000000,0.000000,0.000000,7042.055296,6524.508833,0.000000,0.000000,0.000000,443.840150,465.791817,0.000000,-21.951667
2025-03-01,19:10-19:20,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.046009,1.122900,453.757733,0.000000,465.648617,0.000000,0.000000,0.000000,453.757733,0.000000,465.648617,0.000000,0.000000,0.000000,6524.508833,6007.121481,0.000000,0.000000,0.000000,453.757733,465.648617,0.000000,-11.890883
2025-03-01,19:20-19:30,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.053462,1.139600,467.235000,0.000000,462.843333,0.000000,0.000000,0.000000,467.235000,0.000000,462.843333,0.000000,0.000000,0.000000,6007.121481,5492.851111,0.000000,0.000000,0.000000,467.235000,462.843333,0.000000,4.391667
2025-03-01,19:30-19:40,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.043946,1.119000,488.945500,0.000000,478.946833,0.000000,0.000000,0.000000,488.945500,0.000000,478.946833,0.000000,0.000000,0.000000,5492.851111,4960.687963,0.000000,0.000000,0.000000,488.945500,478.946833,0.000000,9.998667
2025-03-01,19:40-19:50,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.029043,1.128200,477.911817,0.000000,474.613800,0.000000,0.000000,0.000000,477.911817,0.000000,474.613800,0.000000,0.000000,0.000000,4960.687963,4433.339296,0.000000,0.000000,0.000000,477.911817,474.613800,0.000000,3.298017
2025-03-01,19:50-20:00,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.030166,1.157600,465.231667,0.000000,448.630000,0.000000,0.000000,0.000000,465.231667,0.000000,448.630000,0.000000,0.000000,0.000000,4433.339296,3934.861519,0.000000,0.000000,0.000000,465.231667,448.630000,0.000000,16.601667
2025-03-01,20:00-20:10,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.054483,1.129200,460.114983,0.000000,443.839967,0.000000,0.000000,0.000000,460.114983,0.000000,443.839967,0.000000,0.000000,0.000000,3934.861519,3441.706000,0.000000,0.000000,0.000000,460.114983,443.839967,0.000000,16.275017
2025-03-01,20:10-20:20,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.050241,1.105900,457.343800,0.000000,463.601150,0.000000,0.000000,0.000000,457.343800,0.000000,463.601150,0.000000,0.000000,0.000000,3441.706000,2926.593611,0.000000,0.000000,0.000000,457.343800,463.601150,0.000000,-6.257350
2025-03-01,20:20-20:30,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.040556,1.124400,495.463333,0.000000,471.355000,0.000000,0.000000,0.000000,495.463333,0.000000,471.355000,0.000000,0.000000,0.000000,2926.593611,2402.865833,0.000000,0.000000,0.000000,495.463333,471.355000,0.000000,24.108333
2025-03-01,20:30-20:40,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.074323,1.135900,472.636433,0.000000,430.955967,0.000000,0.000000,0.000000,472.636433,0.000000,430.955967,0.000000,0.000000,0.000000,2402.865833,1924.025870,0.000000,0.000000,0.000000,472.636433,430.955967,0.000000,41.680467
2025-03-01,20:40-20:50,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.958462,1.012200,473.948650,0.000000,421.720850,0.000000,0.000000,0.000000,473.948650,0.000000,421.720850,0.000000,0.000000,0.000000,1924.025870,1455.447148,0.000000,0.000000,0.000000,473.948650,421.720850,0.000000,52.227800
2025-03-01,20:50-21:00,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.754106,0.838400,477.938333,0.000000,460.935000,0.000000,477.938333,0.000000,0.000000,17.003333,0.000000,0.000000,0.000000,0.000000,1455.447148,1470.750148,400.703499,0.000000,400.703499,477.938333,460.935000,-17.003333,0.000000
2025-03-01,21:00-21:10,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.732903,0.832200,499.246017,0.000000,486.654983,0.000000,499.246017,0.000000,0.000000,12.591033,0.000000,0.000000,0.000000,0.000000,1470.750148,1482.082078,415.472535,0.000000,415.472535,499.246017,486.654983,-12.591033,0.000000
2025-03-01,21:10-21:20,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.754719,0.822800,474.409717,0.000000,485.546700,0.000000,474.409717,0.000000,0.000000,0.000000,11.136983,0.000000,0.000000,0.000000,1482.082078,1469.707652,390.344315,0.000000,390.344315,474.409717,485.546700,0.000000,-11.136983
2025-03-01,21:20-21:30,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.760574,0.784900,484.798333,0.000000,472.035000,0.000000,484.798333,0.000000,0.000000,12.763333,0.000000,0.000000,0.000000,0.000000,1469.707652,1481.194652,380.518212,0.000000,380.518212,484.798333,472.035000,-12.763333,0.000000
2025-03-01,21:30-21:40,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.799532,0.829500,490.205067,0.000000,465.733450,0.000000,490.205067,0.000000,0.000000,24.471617,0.000000,0.000000,0.000000,0.000000,1481.194652,1503.219107,406.625103,0.000000,406.625103,490.205067,465.733450,-24.471617,0.000000
2025-03-01,21:40-21:50,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.621661,0.654400,471.671150,0.000000,449.336233,0.000000,471.671150,0.000000,0.000000,22.334917,0.000000,0.000000,0.000000,0.000000,1503.219107,1523.320532,308.661601,0.000000,308.661601,471.671150,449.336233,-22.334917,0.000000
2025-03-01,21:50-22:00,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.325106,0.329300,410.926667,0.000000,413.030000,0.000000,410.926667,0.000000,0.000000,0.000000,2.103333,0.000000,0.000000,0.000000,1523.320532,1520.983495,135.318151,0.000000,135.318151,410.926667,413.030000,0.000000,-2.103333
2025-03-01,22:00-22:10,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.290864,0.262600,382.060600,0.000000,372.363567,0.000000,1215.393933,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,9.697033,1520.983495,2270.983495,319.162447,0.000000,319.162447,382.060600,372.363567,0.000000,0.000000
2025-03-01,22:10-22:20,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.339084,0.311000,381.282983,0.000000,373.693717,0.000000,381.282983,0.000000,0.000000,7.589267,0.000000,0.000000,0.000000,0.000000,2270.983495,2277.813835,118.579008,0.000000,118.579008,381.282983,373.693717,-7.589267,0.000000
2025-03-01,22:20-22:30,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.332279,0.320200,391.621667,0.000000,400.161667,0.000000,391.621667,0.000000,0.000000,0.000000,8.540000,0.000000,0.000000,0.000000,2277.813835,2268.324946,125.397258,0.000000,125.397258,391.621667,400.161667,0.000000,-8.540000
2025-03-01,22:30-22:40,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.316526,0.291800,407.269367,0.000000,388.868350,0.000000,1240.602700,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,18.401017,2268.324946,3018.324946,362.007868,0.000000,362.007868,407.269367,388.868350,0.000000,0.000000
2025-03-01,22:40-22:50,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.321812,0.317600,401.932133,0.000000,374.165900,0.000000,1235.265467,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,27.766233,3018.324946,3768.324946,392.320312,0.000000,392.320312,401.932133,374.165900,0.000000,0.000000
2025-03-01,22:50-23:00,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.341314,0.366900,414.800000,0.000000,380.996667,0.000000,414.800000,0.000000,0.000000,33.803333,0.000000,0.000000,0.000000,0.000000,3768.324946,3798.747946,152.190120,0.000000,152.190120,414.800000,380.996667,-33.803333,0.000000
2025-03-01,23:00-23:10,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.344634,0.327000,418.640933,0.000000,398.676133,0.000000,418.640933,0.000000,0.000000,19.964800,0.000000,0.000000,0.000000,0.000000,3798.747946,3816.716266,136.895585,0.000000,136.895585,418.640933,398.676133,-19.964800,0.000000
2025-03-01,23:10-23:20,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.330388,0.325100,423.107467,0.000000,411.980333,0.000000,423.107467,0.000000,0.000000,11.127133,0.000000,0.000000,0.000000,0.000000,3816.716266,3826.730686,137.552237,0.000000,137.552237,423.107467,411.980333,-11.127133,0.000000
2025-03-01,23:20-23:30,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.315509,0.366000,411.671667,0.000000,404.205000,0.000000,1245.005000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,7.466667,3826.730686,4576.730686,455.671830,0.000000,455.671830,411.671667,404.205000,0.000000,0.000000
2025-03-01,23:30-23:40,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.318719,0.332400,407.397767,0.000000,381.192883,0.000000,1240.731100,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,26.204883,4576.730686,5326.730686,412.419018,0.000000,412.419018,407.397767,381.192883,0.000000,0.000000
2025-03-01,23:40-23:50,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.323670,0.345200,454.710150,0.000000,435.545117,0.000000,788.043483,333.333333,0.000000,352.498367,0.000000,0.000000,0.000000,0.000000,5326.730686,5643.979216,272.032610,0.000000,272.032610,454.710150,435.545117,-19.165033,0.000000
2025-03-01,23:50-24:00,2025-02-28,2025-02-28,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.322033,0.419000,573.393333,0.000000,537.605000,0.000000,1406.726667,833.333333,0.000000,395.578649,0.000000,0.000000,0.000000,473.543018,5643.979216,6000.000000,589.418473,0.000000,589.418473,573.393333,537.605000,437.754685,0.000000
2025-03-02,00:00-00:10,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.419584,0.434500,592.119633,0.000000,560.246983,0.000000,1425.452967,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,31.872650,6000.000000,6750.000000,619.359314,0.000000,619.359314,592.119633,560.246983,0.000000,0.000000
2025-03-02,00:10-00:20,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.429318,0.407500,586.315733,0.000000,559.304450,0.000000,1419.649067,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,27.011283,6750.000000,7500.000000,578.506995,0.000000,578.506995,586.315733,559.304450,0.000000,0.000000
2025-03-02,00:20-00:30,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.441987,0.391800,576.610000,0.000000,569.980000,0.000000,576.610000,0.000000,0.000000,6.630000,0.000000,0.000000,0.000000,0.000000,7500.000000,7505.967000,225.915798,0.000000,225.915798,576.610000,569.980000,-6.630000,0.000000
2025-03-02,00:30-00:40,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.442001,0.415600,589.836317,0.000000,569.772067,0.000000,589.836317,0.000000,0.000000,20.064250,0.000000,0.000000,0.000000,0.000000,7505.967000,7524.024825,245.135973,0.000000,245.135973,589.836317,569.772067,-20.064250,0.000000
2025-03-02,00:40-00:50,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.439708,0.401400,607.629517,0.000000,575.859450,0.000000,607.629517,0.000000,0.000000,31.770067,0.000000,0.000000,0.000000,0.000000,7524.024825,7552.617885,243.902488,0.000000,243.902488,607.629517,575.859450,-31.770067,0.000000
2025-03-02,00:50-01:00,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.438478,0.369600,603.115000,0.000000,586.213333,0.000000,603.115000,0.000000,0.000000,16.901667,0.000000,0.000000,0.000000,0.000000,7552.617885,7567.829385,222.911304,0.000000,222.911304,603.115000,586.213333,-16.901667,0.000000
2025-03-02,01:00-01:10,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.432678,0.416200,619.136883,0.000000,581.115633,0.000000,1452.470217,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,38.021250,7567.829385,8317.829385,604.518104,0.000000,604.518104,619.136883,581.115633,0.000000,0.000000
2025-03-02,01:10-01:20,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.436279,0.449200,613.208183,0.000000,587.514767,0.000000,946.541517,333.333333,0.000000,359.026750,0.000000,0.000000,0.000000,0.000000,8317.829385,8640.953460,425.186449,0.000000,425.186449,613.208183,587.514767,-25.693417,0.000000
2025-03-02,01:20-01:30,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.451517,0.437600,615.948333,0.000000,597.160000,0.000000,615.948333,0.000000,0.000000,18.788333,0.000000,0.000000,0.000000,0.000000,8640.953460,8657.862960,269.538991,0.000000,269.538991,615.948333,597.160000,-18.788333,0.000000
2025-03-02,01:30-01:40,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.463319,0.439900,621.692950,0.000000,574.687150,0.000000,621.692950,0.000000,0.000000,47.005800,0.000000,0.000000,0.000000,0.000000,8657.862960,8700.168180,273.482729,0.000000,273.482729,621.692950,574.687150,-47.005800,0.000000
2025-03-02,01:40-01:50,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.454757,0.435500,605.259283,0.000000,562.618783,0.000000,605.259283,0.000000,0.000000,42.640500,0.000000,0.000000,0.000000,0.000000,8700.168180,8738.544630,263.590418,0.000000,263.590418,605.259283,562.618783,-42.640500,0.000000
2025-03-02,01:50-02:00,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.435078,0.413100,606.316667,0.000000,568.065000,0.000000,1439.650000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,38.251667,8738.544630,9488.544630,594.719415,0.000000,594.719415,606.316667,568.065000,0.000000,0.000000
2025-03-02,02:00-02:10,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.432797,0.392600,619.415167,0.000000,560.243000,0.000000,1452.748500,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,59.172167,9488.544630,10238.544630,570.349061,0.000000,570.349061,619.415167,560.243000,0.000000,0.000000
2025-03-02,02:10-02:20,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.447619,0.395900,639.194200,0.000000,575.921567,0.000000,639.194200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.272633,10238.544630,10238.544630,253.056984,0.000000,253.056984,639.194200,575.921567,0.000000,0.000000
2025-03-02,02:20-02:30,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.463523,0.436900,633.575000,0.000000,612.770000,0.000000,633.575000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.805000,10238.544630,10238.544630,276.808917,0.000000,276.808917,633.575000,612.770000,0.000000,0.000000
2025-03-02,02:30-02:40,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.464215,0.503400,629.430700,0.000000,622.579050,0.000000,629.430700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.851650,10238.544630,10238.544630,316.855414,0.000000,316.855414,629.430700,622.579050,0.000000,0.000000
2025-03-02,02:40-02:50,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.464228,0.512100,628.579450,0.000000,600.974133,0.000000,628.579450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.605317,10238.544630,10238.544630,321.895536,0.000000,321.895536,628.579450,600.974133,0.000000,0.000000
2025-03-02,02:50-03:00,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.465023,0.462400,638.781667,0.000000,577.100000,0.000000,638.781667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.681667,10238.544630,10238.544630,295.372643,0.000000,295.372643,638.781667,577.100000,0.000000,0.000000
2025-03-02,03:00-03:10,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.454482,0.436200,644.112133,0.000000,586.679350,0.000000,644.112133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.432783,10238.544630,10238.544630,280.961713,0.000000,280.961713,644.112133,586.679350,0.000000,0.000000
2025-03-02,03:10-03:20,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.448257,0.443100,658.912283,0.000000,604.761617,0.000000,658.912283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.150667,10238.544630,10238.544630,291.964033,0.000000,291.964033,658.912283,604.761617,0.000000,0.000000
2025-03-02,03:20-03:30,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.450048,0.448800,658.286667,0.000000,608.493333,0.000000,658.286667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.793333,10238.544630,10238.544630,295.439056,0.000000,295.439056,658.286667,608.493333,0.000000,0.000000
2025-03-02,03:30-03:40,2025-03-01,2025-03-01,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.449764,0.424300,654.405483,0.000000,598.110017,0.000000,654.405483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.295467,10238.544630,10238.544630,277.664247,0.000000,277.664247,654.405483,598.110017,0.000000,0.000000
