日期,阶段,预测历史截止,调参历史截止,负载先验回退,光伏先验回退,电价先验回退,负载衰减天数,光伏衰减天数,价格水平权重,价格形态衰减天数,终端惩罚,求解路径,求解状态,MIP相对间隙,日内滚动求解次数,日初储电量,计划日末储电量,实际日末储电量,计划购电费（预测口径）,计划购电费（实际口径）,紧急购电费,实际总购电费,电价MAE,净负荷MAE,净负荷0.8分位数损失,净负荷覆盖率,紧急购电费占比,紧急购电量,未利用计划购电量,未利用计划购电对应费用（实际电价，已含在计划费用中）,实际弃光量,计划与实际充电量之差,计划与实际放电量之差,实际减计划日末储电量,计划与实际末态偏差恒等式残差
2025-11-07,正式期,2025-11-06,2025-11-06,否,否,否,10.0,3.0,1,7,1.0409631191061106,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,15171.491045,15063.833738,383.245700,15447.079438,0.056343,43.839186,10.538207,0.763889,0.024810,138.185960,1916.999159,887.701600,7239.912405,218.336165,176.852293,0.000000,-2.7000623958883807e-12
2025-11-08,正式期,2025-11-07,2025-11-07,否,否,否,10.0,3.0,1,7,1.03963471078679,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,14760.170029,14975.366151,178.177759,15153.543911,0.043329,37.127354,8.470496,0.875000,0.011758,71.462100,1782.807610,691.689422,7014.849290,1351.661008,1094.845417,0.000000,-5.002220859751105e-12
2025-11-09,正式期,2025-11-08,2025-11-08,否,否,否,10.0,3.0,1,7,1.4068458410554283,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5995.503704,51333.908300,52054.666914,2801.551437,54856.218351,0.048815,30.564927,10.232826,0.743056,0.051071,547.406984,2852.999579,1614.521850,318.879583,1034.733396,834.087384,-4.496296,7.389644451905042e-12
2025-11-10,正式期,2025-11-09,2025-11-09,否,否,否,10.0,3.0,1,7,1.3957112295171994,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5995.503704,6000.000000,6000.000000,52291.816028,53687.248621,3527.388925,57214.637546,0.052388,24.312841,10.413576,0.618056,0.061652,691.278768,1664.704601,1022.868547,0.797067,724.512891,586.855442,0.000000,0.0
2025-11-11,正式期,2025-11-10,2025-11-10,否,否,否,10.0,3.0,1,7,1.3656286015934873,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5984.137037,52645.891367,53784.601821,65.855718,53850.457539,0.038079,33.718256,7.767326,0.826389,0.001223,11.901917,4464.633767,2722.421417,134.467433,1099.250439,876.116189,-15.862963,6.821210263296962e-13
2025-11-12,正式期,2025-11-11,2025-11-11,否,否,否,10.0,3.0,1,7,1.3696600406545156,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5984.137037,6000.000000,6000.000000,53326.719651,53577.084988,409.975482,53987.060471,0.034666,37.036645,8.408614,0.833333,0.007594,79.870517,4991.704880,2966.730800,81.115800,738.367613,598.077767,0.000000,-3.637978807091713e-12
2025-11-13,正式期,2025-11-12,2025-11-12,否,否,否,10.0,3.0,1,7,1.3700466760879182,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,53458.422276,54263.332802,2909.415944,57172.748746,0.036766,32.724389,10.426451,0.743056,0.050888,564.259639,3635.820601,2070.708428,176.149083,2097.647518,1699.094489,0.000000,3.183231456205249e-12
2025-11-14,正式期,2025-11-13,2025-11-13,否,否,否,10.0,3.0,1,7,1.0272855071491958,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,15067.820881,14996.658121,249.219387,15245.877508,0.042396,27.279757,8.174844,0.756944,0.016347,73.233217,1426.581807,526.231993,3679.627055,678.418045,549.518617,0.000000,6.821210263296962e-13
2025-11-15,正式期,2025-11-14,2025-11-14,否,否,否,14.0,3.0,1,7,1.0485918051027903,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,15181.333398,15574.326374,19.184747,15593.511120,0.044160,29.065272,8.997142,0.791667,0.001230,5.306250,1421.935533,649.926273,3080.798689,230.952572,187.071583,0.000000,5.9969806898152456e-12
2025-11-16,正式期,2025-11-15,2025-11-15,否,否,否,10.0,3.0,1,7,1.398933966563315,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5967.101315,54183.691434,55246.246833,1345.319722,56591.566554,0.042606,28.118361,8.928075,0.708333,0.023772,261.976144,2662.372639,1541.111897,121.533900,154.689972,95.690061,-32.898685,-4.902744876744691e-12
2025-11-17,正式期,2025-11-16,2025-11-16,否,否,否,10.0,3.0,1,7,1.402125192578646,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5967.101315,6000.000000,6000.000000,55268.993258,55443.404662,409.645817,55853.050479,0.039052,37.893293,9.194997,0.840278,0.007334,116.664183,4863.425549,3146.923473,77.139317,753.204115,610.095333,0.000000,5.5706550483591855e-12
2025-11-18,正式期,2025-11-17,2025-11-17,否,否,否,10.0,3.0,1,7,1.384527437298476,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,55054.859600,56177.859065,4361.916733,60539.775798,0.048999,33.364311,11.409843,0.708333,0.072050,820.315848,3741.125481,2365.686788,0.375383,2055.132981,1664.657714,0.000000,3.865352482534945e-12
2025-11-19,正式期,2025-11-18,2025-11-18,否,否,否,14.0,3.0,1,7,1.3609542007607605,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5986.668519,55637.839422,57341.235234,277.180500,57618.415734,0.037433,28.014141,7.838257,0.743056,0.004811,77.636914,3028.748835,1993.768591,39.918267,94.743618,64.743997,-13.331481,-4.988010005035903e-12
2025-11-20,正式期,2025-11-19,2025-11-19,否,否,否,14.0,3.0,1,7,1.3559035003780702,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5986.668519,6000.000000,6000.000000,56638.881751,57167.279508,1301.439940,58468.719448,0.036821,34.071550,8.575430,0.791667,0.022259,250.241200,4608.979900,2818.168729,40.294450,1779.302634,1441.235133,0.000000,6.139089236967266e-12
2025-11-21,正式期,2025-11-20,2025-11-20,否,否,否,14.0,3.0,1,7,1.0324931816520861,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,15669.907532,15783.689140,248.355868,16032.045008,0.045681,35.643578,9.129442,0.756944,0.015491,101.638617,1318.961698,507.690525,3333.512676,863.386091,699.342734,0.000000,3.524291969370097e-12
2025-11-22,正式期,2025-11-21,2025-11-21,否,否,否,14.0,3.0,1,7,1.04140025810269,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,15691.224677,16037.821422,360.419961,16398.241384,0.043876,27.150799,8.203246,0.659722,0.021979,94.127729,1239.516566,551.902737,1995.154333,220.775715,178.828329,0.000000,2.8421709430404007e-12
2025-11-23,正式期,2025-11-22,2025-11-22,否,否,否,14.0,3.0,1,7,1.3715636630563715,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,56658.659701,57223.487439,627.939403,57851.426843,0.041137,36.231005,10.504986,0.736111,0.010854,137.672933,3550.974271,2373.692461,316.786559,405.473230,328.433317,0.000000,7.958078640513122e-13
2025-11-24,正式期,2025-11-23,2025-11-23,否,否,否,14.0,3.0,1,7,1.356326919525272,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,56725.004922,57587.711333,578.742123,58166.453456,0.030244,42.104864,10.406427,0.763889,0.009950,116.014017,5218.843542,3297.472667,358.199664,1847.089856,1496.142783,0.000000,-2.0463630789890885e-12
2025-11-25,正式期,2025-11-24,2025-11-24,否,否,否,14.0,3.0,1,7,1.3587662974408907,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,57515.237361,57596.877740,96.621540,57693.499281,0.038838,28.368727,7.027317,0.826389,0.001675,18.370367,3649.211310,2505.952877,21.020533,1139.363210,922.884200,0.000000,-1.1368683772161603e-12
2025-11-26,正式期,2025-11-25,2025-11-25,否,否,否,14.0,3.0,1,7,1.363365586594982,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5997.816667,57665.944053,58077.019266,2732.242635,60809.261901,0.042921,28.678174,9.264080,0.736111,0.044931,521.318316,3195.248518,1924.928127,18.448483,1339.003252,1082.627634,-2.183333,-6.139089236967266e-12
2025-11-27,正式期,2025-11-26,2025-11-26,否,否,否,14.0,3.0,1,7,1.341869337853911,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5997.816667,6000.000000,6000.000000,57633.996630,58605.331495,1773.154566,60378.486061,0.038274,35.506068,9.237993,0.805556,0.029367,360.785083,4789.306758,2934.874676,9.822250,1848.022325,1496.898083,0.000000,4.547473508864641e-13
2025-11-28,正式期,2025-11-27,2025-11-27,否,否,否,21.0,3.0,1,7,1.027192208298452,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,16446.767555,16111.805428,41.834803,16153.640231,0.043383,32.403307,8.113661,0.798611,0.002590,20.679701,2176.545511,948.036823,1810.025163,440.287841,356.633151,0.000000,1.7053025658242404e-12
2025-11-29,正式期,2025-11-28,2025-11-28,否,否,否,21.0,3.0,1,7,1.051499333387472,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5913.186870,16517.988204,16348.426143,1124.097837,17472.523980,0.040772,35.934640,18.335386,0.618056,0.064335,275.663772,339.652767,106.001857,0.000000,855.414533,614.753955,-86.813130,-3.979039320256561e-12
2025-11-30,正式期,2025-11-29,2025-11-29,否,否,否,14.0,3.0,1,7,1.38177034698461,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5913.186870,6000.000000,5994.587037,59983.795875,61243.567452,694.098795,61937.666247,0.047790,25.290250,7.221561,0.750000,0.011206,141.129100,2788.161136,1906.913556,0.338933,206.254486,162.194467,-5.412963,1.4210854715202004e-13
2025-12-01,正式期,2025-11-30,2025-11-30,否,否,否,21.0,3.0,1,7,1.3619189310458675,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5994.587037,6000.000000,5923.500426,60234.495448,65250.157437,21185.825559,86435.982996,0.094600,46.426700,28.998498,0.395833,0.245104,4259.586198,1587.764405,938.174604,0.000000,190.525388,85.475948,-76.499574,-3.097966327914037e-12
2025-12-02,正式期,2025-12-01,2025-12-01,否,否,否,21.0,3.0,1,7,1.3769060496306829,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5923.500426,6000.000000,5984.571907,60347.610193,65675.911277,28011.190013,93687.101290,0.094637,45.581445,33.555175,0.236111,0.298987,5212.574146,151.041483,79.398689,0.000000,481.680900,376.276246,-15.428093,-5.059064278611913e-12
2025-12-03,正式期,2025-12-02,2025-12-02,否,否,否,5.0,3.0,1,7,1.3932198821212465,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5984.571907,6000.000000,5992.313815,65815.109299,71339.899483,2046.182812,73386.082295,0.087770,33.319580,11.077659,0.701389,0.027882,493.156917,3349.807141,2527.871593,12.720667,963.317057,773.369250,-7.686185,-7.844391802791506e-12
2025-12-04,正式期,2025-12-03,2025-12-03,否,否,否,5.0,3.0,1,7,1.3973247622182785,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5992.313815,6000.000000,6000.000000,65972.099210,71000.104194,3150.143032,74150.247226,0.081216,40.250493,12.481298,0.638889,0.042483,678.227944,4399.648266,3490.623214,4.631250,299.770116,242.813794,0.000000,3.240074875066057e-12
2025-12-05,正式期,2025-12-04,2025-12-04,否,否,否,21.0,3.0,1,7,1.0745816345961148,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,17343.787940,18553.753423,13662.058398,32215.811822,0.094773,41.357724,27.036808,0.361111,0.424079,3384.056053,397.755780,137.723309,0.000000,344.809263,279.295503,0.000000,2.1032064978498966e-12
2025-12-06,正式期,2025-12-05,2025-12-05,否,否,否,21.0,3.0,1,7,1.1259544002804545,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5929.897000,18239.610574,19529.607206,18099.525231,37629.132437,0.083747,46.183845,31.761702,0.319444,0.480998,3952.041815,174.754083,58.509994,0.000000,1690.072200,1305.865782,-70.103000,-1.8189894035458565e-12
2025-12-07,正式期,2025-12-06,2025-12-06,否,否,否,5.0,3.0,1,7,1.475918121253844,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5929.897000,6000.000000,6000.000000,67144.382667,72605.924976,779.059020,73384.983996,0.076686,38.123210,10.332302,0.736111,0.010616,146.489043,4617.299262,3379.306959,42.841617,1703.086062,1379.499710,0.000000,1.5916157281026244e-12
2025-12-08,正式期,2025-12-07,2025-12-07,否,否,否,5.0,3.0,1,7,1.5977931171165147,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,72357.195238,72448.512390,2147.711789,74596.224179,0.039529,36.340837,10.063033,0.812500,0.028791,419.518855,4623.513452,3439.780913,2.475967,1657.503936,1342.578188,0.000000,2.2737367544323206e-13
2025-12-09,正式期,2025-12-08,2025-12-08,否,否,否,5.0,3.0,1,7,1.620805889654191,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,72772.600734,71370.057616,1432.956344,72803.013960,0.036498,36.246049,9.604079,0.750000,0.019683,257.565111,4456.739513,3238.590994,67.159167,932.841330,755.601477,0.000000,-1.1368683772161603e-13
2025-12-10,正式期,2025-12-09,2025-12-09,否,否,否,5.0,3.0,1,7,1.604926578865497,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5960.879630,72494.716998,72642.005315,1233.458201,73875.463515,0.038002,31.327466,9.520224,0.750000,0.016696,238.719650,3579.410524,2618.349468,2.918367,1892.192058,1497.467233,-39.120370,-8.86757334228605e-12
2025-12-11,正式期,2025-12-10,2025-12-10,否,否,否,5.0,3.0,1,7,1.5929791489318463,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5960.879630,6000.000000,6000.000000,72325.649877,71499.169671,122.113188,71621.282858,0.030895,46.400314,10.770446,0.833333,0.001705,21.214911,6330.686645,4727.632057,36.265350,1997.240178,1617.764544,0.000000,-6.139089236967266e-12
2025-12-12,正式期,2025-12-11,2025-12-11,否,否,否,14.0,3.0,1,7,1.2626411740543328,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,22913.617896,22259.240908,620.851339,22880.092247,0.048075,32.633934,13.356786,0.590278,0.027135,269.926747,1781.004968,764.886450,1.110533,480.536252,389.234364,0.000000,-5.5706550483591855e-12
2025-12-13,正式期,2025-12-12,2025-12-12,否,否,否,10.0,3.0,1,7,1.3045881557574917,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5986.055556,23531.253726,22910.925263,464.016804,23374.942066,0.047126,29.045749,9.907798,0.708333,0.019851,151.506833,2483.390786,1164.383773,1.130550,553.828703,436.051249,-13.944444,3.296918293926865e-12
2025-12-14,正式期,2025-12-13,2025-12-13,否,否,否,5.0,3.0,1,7,1.6490238691513959,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5986.055556,6000.000000,6000.000000,73033.103257,74227.345451,555.627891,74782.973343,0.038371,35.800801,8.965645,0.812500,0.007430,102.068250,4638.342368,3618.027041,0.980533,1308.274568,1059.702400,0.000000,-1.3642420526593924e-12
2025-12-15,正式期,2025-12-14,2025-12-14,否,否,否,5.0,3.0,1,7,1.6330567117175154,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,72704.275136,73911.866717,490.533485,74402.400202,0.039522,31.604621,9.269580,0.763889,0.006593,104.549682,3454.733585,2738.911549,2.006617,1139.369052,922.888932,0.000000,9.094947017729282e-13
2025-12-16,正式期,2025-12-15,2025-12-15,否,否,否,5.0,3.0,1,7,1.6112161378973022,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5986.944722,72713.083466,73509.731614,440.735981,73950.467595,0.028980,28.789101,7.209742,0.791667,0.005960,74.833333,3724.067387,2919.588186,30.321050,1153.144671,922.297433,-13.055278,4.320099833421409e-12
2025-12-17,正式期,2025-12-16,2025-12-16,否,否,否,5.0,3.0,1,7,1.6184835022787902,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5986.944722,6000.000000,6000.000000,73282.838718,73354.959861,938.275954,74293.235815,0.032741,37.573355,9.526455,0.812500,0.012629,213.321476,5011.339727,3810.676976,1.067917,1864.100793,1509.921643,0.000000,4.547473508864641e-13
2025-12-18,正式期,2025-12-17,2025-12-17,否,否,否,5.0,3.0,1,7,1.5802217444240287,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,71578.550853,72307.087689,483.127728,72790.215417,0.032793,39.405630,9.422995,0.840278,0.006637,149.362530,5220.296998,3800.564675,2.153367,730.391148,591.616830,0.000000,7.958078640513122e-13
2025-12-19,正式期,2025-12-18,2025-12-18,否,否,否,10.0,3.0,1,7,1.2708612992148811,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,23647.525815,22755.371220,358.733601,23114.104821,0.051480,34.833628,10.372179,0.687500,0.015520,103.233583,3102.574652,1356.786191,568.177609,979.441111,793.347300,0.000000,6.821210263296962e-13
2025-12-20,正式期,2025-12-19,2025-12-19,否,否,否,10.0,3.0,1,7,1.295816475506732,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,23768.501864,22748.349309,218.089412,22966.438721,0.046569,31.654674,8.543643,0.770833,0.009496,92.969500,3019.321591,1356.337521,677.356367,565.974424,458.439283,0.000000,3.751665644813329e-12
2025-12-21,正式期,2025-12-20,2025-12-20,否,否,否,5.0,3.0,1,7,1.651239387837982,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,73298.836067,73275.535910,1397.176888,74672.712797,0.037526,37.736768,11.225244,0.784722,0.018711,269.941367,4232.369587,3096.003743,31.025000,1709.190370,1384.444200,0.000000,-1.3642420526593924e-12
2025-12-22,正式期,2025-12-21,2025-12-21,否,否,否,5.0,5.0,1,7,1.63051325666013,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5998.238574,72940.645059,74225.157295,1171.702481,75396.859775,0.032477,33.817863,8.890194,0.736111,0.015540,340.110550,4405.001766,3553.919623,0.959967,1133.010082,916.152883,-1.761426,2.2737367544323206e-13
2025-12-23,正式期,2025-12-22,2025-12-22,否,否,否,5.0,3.0,1,7,1.6123466424119697,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5998.238574,6000.000000,5994.174074,72939.718221,73529.280919,574.561592,74103.842511,0.030971,43.792609,9.780104,0.888889,0.007753,141.600633,6266.991674,4794.392378,31.249417,1766.424424,1425.560450,-5.825926,-5.002220859751105e-12
2025-12-24,正式期,2025-12-23,2025-12-23,否,否,否,5.0,5.0,1,7,1.6043951855821714,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5994.174074,6000.000000,6000.000000,72334.305642,72723.346334,842.956613,73566.302947,0.030393,36.749192,8.749283,0.826389,0.011458,153.623367,5038.673831,3599.123423,1.044533,1399.707881,1133.763383,0.000000,9.094947017729282e-13
2025-12-25,正式期,2025-12-24,2025-12-24,否,否,否,5.0,5.0,1,7,1.5980519118252483,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,72331.061947,73072.354906,1033.148803,74105.503709,0.032716,38.745370,10.149519,0.791667,0.013942,231.114204,5021.572387,3689.658493,33.925350,2090.863421,1693.599371,0.000000,3.183231456205249e-12
2025-12-26,正式期,2025-12-25,2025-12-25,否,否,否,10.0,7.0,1,7,1.276804827492514,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,23546.539652,22740.048710,637.025238,23377.073947,0.048654,29.738670,8.304461,0.756944,0.027250,168.219158,2895.936658,981.879395,614.244179,1004.325854,813.503942,0.000000,-1.3642420526593924e-12
2025-12-27,正式期,2025-12-26,2025-12-26,否,否,否,14.0,7.0,1,7,1.2883594122909174,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,23280.070017,22474.035983,290.543165,22764.579148,0.047046,28.185881,8.040793,0.798611,0.012763,110.941561,2878.576249,1324.693583,351.736083,1128.105899,913.765778,0.000000,3.524291969370097e-12
2025-12-28,正式期,2025-12-27,2025-12-27,否,否,否,5.0,7.0,1,7,1.6501614911169122,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,6000.000000,71987.903686,72428.245302,866.100254,73294.345557,0.035409,42.804059,9.632879,0.847222,0.011817,176.474117,6280.600991,4761.208016,33.168150,2568.963374,2080.860333,0.000000,-9.094947017729282e-13
2025-12-29,正式期,2025-12-28,2025-12-28,否,否,否,5.0,7.0,1,7,1.6548669425635485,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5978.370370,72383.347534,72351.033901,290.860223,72641.894124,0.037238,35.615101,8.627474,0.840278,0.004004,55.635806,4849.446337,3894.554807,29.840050,2093.406304,1676.192440,-21.629630,-6.821210263296962e-13
2025-12-30,正式期,2025-12-29,2025-12-29,否,否,否,5.0,7.0,1,7,1.6306204818061174,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,5978.370370,6000.000000,6000.000000,71901.548126,71596.207498,383.147267,71979.354765,0.032581,43.002063,9.602144,0.868056,0.005323,76.062383,6160.788434,4762.607325,2.240433,1976.319300,1600.818633,0.000000,-1.3642420526593924e-12
2025-12-31,正式期,2025-12-30,2025-12-30,否,否,否,10.0,7.0,1,7,1.6155509863461774,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,144,6000.000000,6000.000000,5936.605556,71671.899960,72541.619076,238.272423,72779.891500,0.034457,30.685938,8.431666,0.819444,0.003274,47.494669,3507.734698,2716.046962,33.868167,629.620332,452.937469,-63.394444,2.2737367544323206e-12
