日期,阶段,预测历史截止,调参历史截止,负载先验回退,光伏先验回退,负载衰减天数（仅marginal生效）,光伏衰减天数（仅marginal生效）,终端惩罚,求解路径,求解状态,MIP相对间隙,预测秒数,选中方案求解秒数,当日预测与候选计算秒数（不含写盘）,日初储电量,计划日末储电量,实际日末储电量,计划购电费,紧急购电费,实际总购电费,预测方法,联合净负荷衰减天数（仅joint生效）,净负荷MAE,净负荷0.8分位数损失,净负荷覆盖率,紧急购电费占比,紧急购电量,未利用计划购电量,未利用计划购电对应费用（已含在计划费用中）,实际弃光量,计划充电截断量,计划放电截断量,实际减计划日末储电量,截断偏差恒等式残差
2025-11-11,正式期,2025-11-10,2025-11-10,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007798,0.003195,0.022370,6149.075815,6000.000000,6190.467613,50145.765090,795.777320,50941.542410,marginal,5.0,34.217046,7.862915,0.826389,0.015621,204.958433,1221.974317,730.313933,3526.819023,1459.810656,1353.867483,190.467613,4.547473508864641e-13
2025-11-12,正式期,2025-11-11,2025-11-11,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007455,0.003383,0.022179,6190.467613,6000.000000,6134.113804,50049.022151,999.488202,51048.510353,marginal,5.0,37.519957,8.474693,0.833333,0.019579,215.947917,1430.914167,882.109139,3771.454096,895.713962,846.230733,134.113804,-1.3642420526593924e-12
2025-11-13,正式期,2025-11-12,2025-11-12,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007531,0.003299,0.022187,6134.113804,6000.000000,6065.774944,49837.843408,1867.607165,51705.450573,marginal,5.0,33.182534,10.494420,0.750000,0.036120,413.228383,1442.644767,868.252886,2199.907457,1905.446440,1602.609067,65.774944,-4.547473508864641e-12
2025-11-14,正式期,2025-11-13,2025-11-13,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004918,0.003132,0.019139,6065.774944,6000.000000,6291.772882,19067.271180,1004.623073,20071.894253,marginal,10.0,27.586435,8.174126,0.770833,0.050051,241.370667,1221.501883,630.665724,3808.814933,571.979966,725.899367,291.772882,2.1600499167107046e-12
2025-11-15,正式期,2025-11-14,2025-11-14,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004664,0.003228,0.019299,6291.772882,6000.000000,6326.792426,19126.308282,915.391154,20041.699435,marginal,10.0,29.313753,8.955596,0.798611,0.045674,249.149400,855.552233,457.998564,3652.341316,220.928416,473.065200,326.792426,2.2737367544323206e-12
2025-11-16,正式期,2025-11-15,2025-11-15,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007458,0.003465,0.022413,6326.792426,6000.000000,6222.575963,50864.181675,2456.942903,53321.124578,marginal,5.0,28.315197,8.798978,0.729167,0.046078,555.185267,1213.072967,695.866595,1802.892050,468.212366,579.570383,222.575963,-1.3642420526593924e-12
2025-11-17,正式期,2025-11-16,2025-11-16,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007527,0.003265,0.022335,6222.575963,6000.000000,6236.520472,51319.074985,1305.084795,52624.159780,marginal,7.0,38.422878,9.224853,0.840278,0.024800,332.257700,1479.624550,935.957878,3724.816381,1534.160381,1455.538333,236.520472,-6.59383658785373e-12
2025-11-18,正式期,2025-11-17,2025-11-17,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007905,0.003631,0.022980,6236.520472,6000.000000,6192.117260,51393.174210,2200.915907,53594.090117,marginal,7.0,33.310889,11.106927,0.729167,0.041066,472.901583,1341.560250,834.847138,1962.813193,1795.204177,1627.020917,192.117260,-4.547473508864641e-12
2025-11-19,正式期,2025-11-18,2025-11-18,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007715,0.003245,0.022421,6192.117260,6000.000000,6158.327841,51907.394475,1924.900958,53832.295433,marginal,7.0,28.064086,7.752103,0.729167,0.035757,460.035250,942.426650,565.532728,2506.603791,616.417008,641.792833,158.327841,3.637978807091713e-12
2025-11-20,正式期,2025-11-19,2025-11-19,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007550,0.003359,0.022223,6158.327841,6000.000000,6211.786321,52420.102569,1599.304046,54019.406615,marginal,7.0,34.413445,8.547891,0.798611,0.029606,361.267850,1300.140517,717.445586,3417.880098,2058.531948,1858.018567,211.786321,-3.637978807091713e-12
2025-11-21,正式期,2025-11-20,2025-11-20,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004817,0.003491,0.019443,6211.786321,6000.000000,6512.491414,19459.135660,1126.267661,20585.403321,marginal,10.0,35.943824,9.139539,0.763889,0.054712,384.874700,886.044517,419.160210,3598.294125,651.505775,988.961950,512.491414,6.821210263296962e-13
2025-11-22,正式期,2025-11-21,2025-11-21,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005003,0.003154,0.019403,6512.491414,6000.000000,6284.385815,19354.765778,1349.201870,20703.967648,marginal,10.0,27.075741,7.696628,0.680556,0.065166,357.978850,926.020317,486.303028,2372.788271,252.801337,460.716317,284.385815,3.240074875066057e-12
2025-11-23,正式期,2025-11-22,2025-11-22,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007788,0.003239,0.022359,6284.385815,6000.000000,6283.199278,52400.757587,2618.928810,55019.686397,marginal,7.0,36.540058,10.509156,0.736111,0.047600,555.205200,1302.056820,753.083449,2902.209701,940.641337,1016.798833,283.199278,5.9117155615240335e-12
2025-11-24,正式期,2025-11-23,2025-11-23,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007820,0.003295,0.022649,6283.199278,6000.000000,6100.197963,52758.249465,1634.979451,54393.228916,marginal,7.0,42.600070,10.426674,0.763889,0.030059,399.529450,1553.110526,1055.918173,4500.098220,2761.284979,2326.819000,100.197963,-4.547473508864641e-13
2025-11-25,正式期,2025-11-24,2025-11-24,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007885,0.003348,0.022510,6100.197963,6000.000000,6234.557988,53128.250182,1034.962566,54163.212748,marginal,7.0,28.752615,7.019965,0.826389,0.019108,255.423467,1578.281500,1068.210176,2321.648665,1708.234231,1594.771917,234.557988,-4.092726157978177e-12
2025-11-26,正式期,2025-11-25,2025-11-25,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007754,0.003466,0.022432,6234.557988,6000.000000,6304.775037,52800.924587,1722.569503,54523.494090,marginal,7.0,28.626177,8.942525,0.784722,0.031593,410.876317,1758.111450,1117.451351,1138.114949,956.722449,1049.242717,304.775037,-5.6843418860808015e-12
2025-11-27,正式期,2025-11-26,2025-11-26,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007844,0.003237,0.022319,6304.775037,6000.000000,6273.661352,53147.146588,1319.256765,54466.403353,marginal,7.0,35.713390,9.175297,0.805556,0.024221,303.026533,1686.631983,993.705030,2882.843770,1819.333704,1719.955517,273.661352,-4.547473508864641e-12
2025-11-28,正式期,2025-11-27,2025-11-27,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004893,0.003358,0.019751,6273.661352,6000.000000,6261.450870,20356.263527,1275.986636,21632.250163,marginal,10.0,33.238551,8.499368,0.784722,0.058985,268.722850,1522.471950,761.715723,2494.548208,452.881008,602.139400,261.450870,1.2505552149377763e-12
2025-11-29,正式期,2025-11-28,2025-11-28,否,否,21.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004992,0.003346,0.019754,6261.450870,6000.000000,5979.294000,20456.405728,8760.706226,29217.111954,marginal,10.0,36.009855,18.201172,0.618056,0.299848,1497.482897,1243.153333,670.838684,617.665750,2309.989050,1852.455731,-20.706000,-3.183231456205249e-12
2025-11-30,正式期,2025-11-29,2025-11-29,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007964,0.003239,0.022564,5979.294000,6000.000000,6145.178039,55296.852496,1945.303613,57242.156110,marginal,7.0,25.727365,7.213248,0.770833,0.033984,423.003300,1265.575182,824.330610,1841.983633,542.142549,569.795700,145.178039,-1.4779288903810084e-12
2025-12-01,正式期,2025-11-30,2025-11-30,否,否,21.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008113,0.003319,0.022816,6145.178039,6000.000000,6167.852780,55788.133729,17118.497938,72906.631667,marginal,7.0,46.218762,28.694612,0.409722,0.234800,4492.141134,471.287550,414.691910,1268.777033,420.536500,491.702067,167.852780,-2.2737367544323206e-13
2025-12-02,正式期,2025-12-01,2025-12-01,否,否,21.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008055,0.003188,0.022499,6167.852780,6000.000000,5961.671565,55850.602463,22769.286572,78619.889035,marginal,7.0,45.209052,33.108739,0.236111,0.289612,5324.401265,289.295250,212.656987,211.244600,966.659000,748.498198,-38.328435,4.547473508864641e-13
2025-12-03,正式期,2025-12-02,2025-12-02,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007880,0.003148,0.022138,5961.671565,6000.000000,6467.279870,61222.269759,1941.937104,63164.206863,marginal,5.0,36.097359,10.201776,0.756944,0.030744,498.776717,1656.498015,1077.284133,2465.684238,1460.229753,1603.337983,467.279870,2.2737367544323206e-13
2025-12-04,正式期,2025-12-03,2025-12-03,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.007897,0.003198,0.022181,6467.279870,6000.000000,6120.796997,60641.050975,4001.444298,64642.495272,marginal,3.0,40.291511,12.364955,0.659722,0.061901,983.087200,1341.297329,823.740782,3443.722743,925.610188,858.461550,120.796997,-9.094947017729282e-13
2025-12-05,正式期,2025-12-04,2025-12-04,否,否,21.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005230,0.003267,0.019958,6120.796997,6000.000000,5922.055530,22138.042919,15675.503875,37813.546794,marginal,10.0,41.551359,26.802009,0.368056,0.414547,3845.101960,556.015267,319.714464,681.580633,1131.483600,846.351693,-77.944470,-1.7053025658242404e-12
2025-12-06,正式期,2025-12-05,2025-12-05,否,否,28.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004949,0.003295,0.019880,5922.055530,6000.000000,5951.336535,23002.152685,20459.574744,43461.727429,marginal,10.0,45.711431,30.907544,0.326389,0.470749,4353.285554,483.966900,368.333551,492.178517,2336.527600,1848.790237,-48.663465,3.637978807091713e-12
2025-12-07,正式期,2025-12-06,2025-12-06,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008063,0.003205,0.022327,5951.336535,6000.000000,6193.989158,61949.166244,1937.648415,63886.814659,marginal,3.0,38.228167,10.345798,0.736111,0.030329,389.553617,1344.089425,890.976673,3399.237513,1682.033055,1537.037017,193.989158,6.821210263296962e-13
2025-12-08,正式期,2025-12-07,2025-12-07,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008190,0.003303,0.022806,6193.989158,6000.000000,6290.973185,61727.258264,2402.181572,64129.439836,marginal,3.0,36.491065,10.065141,0.819444,0.037458,582.127617,1614.550157,1069.688507,2906.395137,1442.662160,1430.432217,290.973185,-6.821210263296962e-13
2025-12-09,正式期,2025-12-08,2025-12-08,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008203,0.003128,0.028118,6290.973185,6000.000000,6237.415757,61606.104501,2313.238374,63919.342874,marginal,3.0,36.817913,9.664670,0.763889,0.036190,482.236683,1496.234221,858.904275,3135.688171,874.223192,921.794967,237.415757,9.094947017729282e-13
2025-12-10,正式期,2025-12-09,2025-12-09,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.011153,0.003235,0.026098,6237.415757,6000.000000,6427.549167,61735.549095,1844.974432,63580.523527,marginal,5.0,32.222591,9.534464,0.756944,0.029018,457.838583,1757.087453,1246.921068,1788.391839,1660.821276,1730.059483,427.549167,-7.958078640513122e-12
2025-12-11,正式期,2025-12-10,2025-12-10,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008264,0.003256,0.022883,6427.549167,6000.000000,6327.778852,61858.976615,645.745042,62504.721657,marginal,3.0,46.639058,10.764406,0.840278,0.010331,143.391233,2668.449850,1644.008075,3543.186211,1772.561461,1730.775750,327.778852,-1.3642420526593924e-12
2025-12-12,正式期,2025-12-11,2025-12-11,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005139,0.003730,0.020478,6327.778852,6000.000000,6205.028885,25900.242792,2294.867143,28195.109935,marginal,10.0,33.032684,12.452552,0.631944,0.081392,580.189950,1486.698033,798.747010,1015.927400,822.853667,851.037467,205.028885,-2.1600499167107046e-12
2025-12-13,正式期,2025-12-12,2025-12-12,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005118,0.003315,0.020027,6205.028885,6000.000000,6338.267476,26115.751574,1891.783868,28007.535442,marginal,10.0,29.739118,9.948363,0.708333,0.067546,437.816617,928.992750,513.276514,1665.796583,522.312867,727.514150,338.267476,3.296918293926865e-12
2025-12-14,正式期,2025-12-13,2025-12-13,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008243,0.003123,0.022302,6338.267476,6000.000000,6236.765448,62640.284488,1185.211341,63825.495829,marginal,5.0,36.298501,9.064054,0.812500,0.018570,278.756917,1844.401047,1153.895373,2815.580499,1228.522362,1208.192017,236.765448,2.2737367544323206e-13
2025-12-15,正式期,2025-12-14,2025-12-14,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008352,0.003122,0.022823,6236.765448,6000.000000,6215.478398,62581.949588,992.221189,63574.170777,marginal,5.0,32.371082,9.342120,0.798611,0.015607,255.331467,1820.410254,1240.168822,1742.260091,1139.091862,1116.594967,215.478398,1.3642420526593924e-12
2025-12-16,正式期,2025-12-15,2025-12-15,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008343,0.003126,0.022474,6215.478398,6000.000000,6271.803504,62601.038402,879.641096,63480.679497,marginal,5.0,29.122437,7.227754,0.791667,0.013857,209.742017,1252.861438,733.813833,2416.161244,967.583782,1028.366017,271.803504,4.547473508864641e-13
2025-12-17,正式期,2025-12-16,2025-12-16,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008445,0.003153,0.022725,6271.803504,6000.000000,6446.218224,62442.521326,1313.901450,63756.422777,marginal,5.0,38.850694,9.692900,0.812500,0.020608,342.557717,1614.947190,1040.475553,3276.363321,1467.234978,1590.056733,446.218224,2.2737367544323206e-12
2025-12-18,正式期,2025-12-17,2025-12-17,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008295,0.003124,0.022489,6446.218224,6000.000000,6299.601509,62086.560871,995.091736,63081.652607,marginal,5.0,40.721795,9.682485,0.847222,0.015775,331.359817,1777.664478,1100.900509,3542.133740,697.063385,834.262700,299.601509,-1.4779288903810084e-12
2025-12-19,正式期,2025-12-18,2025-12-18,否,否,10.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005255,0.003294,0.020230,6299.601509,6000.000000,6328.347523,26240.376705,1922.967936,28163.344641,marginal,10.0,35.226561,10.402173,0.701389,0.068279,455.566167,1215.141817,586.658098,2610.832987,1076.786970,1167.710217,328.347523,2.5011104298755527e-12
2025-12-20,正式期,2025-12-19,2025-12-19,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005461,0.003499,0.020376,6328.347523,6000.000000,6374.338093,26281.707441,1745.004036,28026.711477,marginal,10.0,32.031020,8.549033,0.770833,0.062262,419.996617,762.516733,409.920199,3010.835122,559.740206,790.293850,374.338093,-1.7053025658242404e-12
2025-12-21,正式期,2025-12-20,2025-12-20,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008446,0.003202,0.022773,6374.338093,6000.000000,6174.909630,62477.170356,1911.515456,64388.685812,marginal,5.0,38.181808,11.143972,0.784722,0.029687,429.007333,2288.708433,1410.702886,2117.246363,1683.361646,1520.941600,174.909630,2.0463630789890885e-12
2025-12-22,正式期,2025-12-21,2025-12-21,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008381,0.003362,0.022733,6174.909630,6000.000000,6117.146410,62575.118432,1257.866960,63832.985393,marginal,5.0,34.277669,8.796878,0.756944,0.019706,372.716300,1482.000229,922.050345,2999.975970,1108.171849,1003.050967,117.146410,-1.1368683772161603e-12
2025-12-23,正式期,2025-12-22,2025-12-22,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008634,0.003072,0.022685,6117.146410,6000.000000,6327.744272,62695.601653,833.068450,63528.670102,marginal,5.0,43.677256,9.686014,0.895833,0.013113,203.098533,2106.034290,1264.895891,3924.080833,1519.641056,1525.879100,327.744272,-3.637978807091713e-12
2025-12-24,正式期,2025-12-23,2025-12-23,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008576,0.003312,0.022853,6327.744272,6000.000000,6211.923596,62312.843709,949.134989,63261.978698,marginal,5.0,37.638265,8.812242,0.833333,0.015003,256.288233,2116.597656,1335.246398,2988.257608,1242.057548,1196.797850,211.923596,-5.4569682106375694e-12
2025-12-25,正式期,2025-12-24,2025-12-24,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008743,0.003024,0.022679,6211.923596,6000.000000,6165.229831,62299.590425,1279.260459,63578.850885,marginal,5.0,39.867817,10.294987,0.812500,0.020121,306.367050,2488.201843,1471.206273,2659.521707,1912.531916,1697.857700,165.229831,-4.547473508864641e-13
2025-12-26,正式期,2025-12-25,2025-12-25,否,否,14.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005360,0.003332,0.020498,6165.229831,6000.000000,6576.118941,26331.499588,1046.937577,27378.437165,marginal,10.0,30.641253,8.301279,0.763889,0.038239,269.470317,1315.273300,691.696117,1924.411610,628.605827,1027.677767,576.118941,4.320099833421409e-12
2025-12-27,正式期,2025-12-26,2025-12-26,否,否,14.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005326,0.003672,0.020427,6576.118941,6000.000000,6295.857862,26138.811842,1196.878936,27335.690778,marginal,10.0,29.585329,8.210574,0.812500,0.043784,292.999967,1308.420633,654.219954,2083.578777,1083.516594,1143.920517,295.857862,3.865352482534945e-12
2025-12-28,正式期,2025-12-27,2025-12-27,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008760,0.003095,0.022959,6295.857862,6000.000000,6392.074370,62342.073775,867.116977,63209.190752,marginal,5.0,43.514077,9.707609,0.861111,0.013718,191.583817,2342.495890,1462.147426,3659.893787,1999.718128,1972.638617,392.074370,3.183231456205249e-12
2025-12-29,正式期,2025-12-28,2025-12-28,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008561,0.003251,0.022549,6392.074370,6000.000000,6174.139877,61929.209149,1114.432807,63043.641956,marginal,5.0,36.254894,8.642007,0.840278,0.017677,304.530617,1792.859961,1240.437241,3295.562676,2040.035487,1809.154633,174.139877,1.8189894035458565e-12
2025-12-30,正式期,2025-12-29,2025-12-29,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008914,0.003054,0.023089,6174.139877,6000.000000,6311.268400,61943.465765,1006.462302,62949.928067,marginal,5.0,43.692999,9.724746,0.868056,0.015988,230.039100,2325.985266,1521.402659,3744.750753,1591.562436,1569.307133,311.268400,-2.2737367544323206e-13
2025-12-31,正式期,2025-12-30,2025-12-30,否,否,10.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.008885,0.004558,0.014759,6311.268400,6000.000000,6220.055672,61970.064332,1725.675842,63695.740173,marginal,7.0,31.617936,8.512280,0.819444,0.027092,452.362650,1765.686755,1065.466195,2175.199963,969.284068,983.170200,220.055672,1.3642420526593924e-12
