日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测方法,预测净负荷（kWh）,实际净负荷（kWh）,计划充电截断量（kWh）,计划放电截断量（kWh）
2025-02-20,00:20-00:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.426900,562.886667,0.000000,586.526667,0.000000,1396.220000,833.333333,0.000000,809.693333,0.000000,0.000000,0.000000,0.000000,7563.859969,8292.583969,596.046318,0.000000,596.046318,marginal,562.886667,586.526667,23.640000,0.000000
2025-02-20,00:30-00:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.427200,593.443800,0.000000,589.836317,0.000000,1426.777133,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,3.607483,8292.583969,9042.583969,609.519191,0.000000,609.519191,marginal,593.443800,589.836317,0.000000,0.000000
2025-02-20,00:40-00:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.427100,621.205283,0.000000,606.754717,0.000000,1454.538617,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,14.450567,9042.583969,9792.583969,621.233443,0.000000,621.233443,marginal,621.205283,606.754717,0.000000,0.000000
2025-02-20,00:50-01:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.428500,615.261667,0.000000,626.546667,0.000000,615.261667,0.000000,0.000000,0.000000,0.000000,11.285000,0.000000,0.000000,9792.583969,9792.583969,263.639624,24.178112,287.817737,marginal,615.261667,626.546667,0.000000,0.000000
2025-02-20,01:00-01:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.431100,608.596133,0.000000,624.699667,0.000000,608.596133,0.000000,0.000000,0.000000,0.000000,16.103533,0.000000,0.000000,9792.583969,9792.583969,262.365793,34.711166,297.076959,marginal,608.596133,624.699667,0.000000,0.000000
2025-02-20,01:10-01:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.430200,609.593567,0.000000,599.970833,0.000000,609.593567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.622733,9792.583969,9792.583969,262.247152,0.000000,262.247152,marginal,609.593567,599.970833,0.000000,0.000000
2025-02-20,01:20-01:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.427900,619.721667,0.000000,579.085000,0.000000,873.242396,253.520729,0.000000,253.520729,0.000000,0.000000,0.000000,40.636667,9792.583969,10020.752625,373.660421,0.000000,373.660421,marginal,619.721667,579.085000,0.000000,0.000000
2025-02-20,01:30-01:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.431200,621.692950,0.000000,591.258383,0.000000,621.692950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.434567,10020.752625,10020.752625,268.074000,0.000000,268.074000,marginal,621.692950,591.258383,0.000000,0.000000
2025-02-20,01:40-01:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.433300,618.793333,0.000000,590.560967,0.000000,618.793333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.232367,10020.752625,10020.752625,268.123151,0.000000,268.123151,marginal,618.793333,590.560967,0.000000,0.000000
2025-02-20,01:50-02:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.431100,645.938333,0.000000,572.066667,0.000000,645.938333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.871667,10020.752625,10020.752625,278.464015,0.000000,278.464015,marginal,645.938333,572.066667,0.000000,0.000000
2025-02-20,02:00-02:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.429300,623.917467,0.000000,578.164300,0.000000,623.917467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.753167,10020.752625,10020.752625,267.847768,0.000000,267.847768,marginal,623.917467,578.164300,0.000000,0.000000
2025-02-20,02:10-02:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.432400,639.194200,0.000000,600.192967,0.000000,639.194200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.001233,10020.752625,10020.752625,276.387572,0.000000,276.387572,marginal,639.194200,600.192967,0.000000,0.000000
2025-02-20,02:20-02:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.436700,634.513333,0.000000,611.915000,0.000000,634.513333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.598333,10020.752625,10020.752625,277.091973,0.000000,277.091973,marginal,634.513333,611.915000,0.000000,0.000000
2025-02-20,02:30-02:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.434800,633.073550,0.000000,599.719217,0.000000,633.073550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.354333,10020.752625,10020.752625,275.260380,0.000000,275.260380,marginal,633.073550,599.719217,0.000000,0.000000
2025-02-20,02:40-02:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.433500,650.451850,0.000000,613.669267,0.000000,650.451850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.782583,10020.752625,10020.752625,281.970877,0.000000,281.970877,marginal,650.451850,613.669267,0.000000,0.000000
2025-02-20,02:50-03:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.435700,672.321667,0.000000,641.316667,0.000000,672.321667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.005000,10020.752625,10020.752625,292.930550,0.000000,292.930550,marginal,672.321667,641.316667,0.000000,0.000000
2025-02-20,03:00-03:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.437400,638.662633,0.000000,617.404133,0.000000,638.662633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.258500,10020.752625,10020.752625,279.351036,0.000000,279.351036,marginal,638.662633,617.404133,0.000000,0.000000
2025-02-20,03:10-03:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.437100,641.250733,0.000000,578.919217,0.000000,641.250733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.331517,10020.752625,10020.752625,280.290696,0.000000,280.290696,marginal,641.250733,578.919217,0.000000,0.000000
2025-02-20,03:20-03:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.435600,663.721667,0.000000,579.568333,0.000000,663.721667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.153333,10020.752625,10020.752625,289.117158,0.000000,289.117158,marginal,663.721667,579.568333,0.000000,0.000000
2025-02-20,03:30-03:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.435300,663.773150,0.000000,637.950067,0.000000,663.773150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.823083,10020.752625,10020.752625,288.940452,0.000000,288.940452,marginal,663.773150,637.950067,0.000000,0.000000
2025-02-20,03:40-03:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.436000,651.542217,0.000000,674.769050,0.000000,651.542217,0.000000,0.000000,0.000000,0.000000,23.226833,0.000000,0.000000,10020.752625,10020.752625,284.072406,50.634497,334.706903,marginal,651.542217,674.769050,0.000000,0.000000
2025-02-20,03:50-04:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.437800,673.136667,0.000000,670.948333,0.000000,673.136667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.188333,10020.752625,10020.752625,294.699233,0.000000,294.699233,marginal,673.136667,670.948333,0.000000,0.000000
2025-02-20,04:00-04:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.440100,660.116317,0.000000,672.924550,0.000000,660.116317,0.000000,0.000000,0.000000,0.000000,12.808233,0.000000,0.000000,10020.752625,10020.752625,290.517191,28.184517,318.701708,marginal,660.116317,672.924550,0.000000,0.000000
2025-02-20,04:10-04:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.438900,674.095067,0.000000,653.734383,0.000000,674.095067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.360683,10020.752625,10020.752625,295.860325,0.000000,295.860325,marginal,674.095067,653.734383,0.000000,0.000000
2025-02-20,04:20-04:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.436400,692.673333,0.000000,632.816667,0.000000,692.673333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.856667,10020.752625,10020.752625,302.282643,0.000000,302.282643,marginal,692.673333,632.816667,0.000000,0.000000
2025-02-20,04:30-04:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.439300,662.763233,0.000000,664.268583,0.000000,662.763233,0.000000,0.000000,0.000000,0.000000,1.505350,0.000000,0.000000,10020.752625,10020.752625,291.151888,3.306501,294.458390,marginal,662.763233,664.268583,0.000000,0.000000
2025-02-20,04:40-04:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.442200,701.792917,0.000000,681.353350,0.000000,701.792917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.439567,10020.752625,10020.752625,310.332828,0.000000,310.332828,marginal,701.792917,681.353350,0.000000,0.000000
2025-02-20,04:50-05:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.439500,698.188333,0.000000,660.561667,0.000000,698.188333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.626667,10020.752625,10020.752625,306.853772,0.000000,306.853772,marginal,698.188333,660.561667,0.000000,0.000000
2025-02-20,05:00-05:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.433300,674.231217,0.000000,647.028350,0.000000,674.231217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.202867,10020.752625,10020.752625,292.144386,0.000000,292.144386,marginal,674.231217,647.028350,0.000000,0.000000
2025-02-20,05:10-05:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.443900,671.871267,0.000000,662.090317,0.000000,671.871267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.780950,10020.752625,10020.752625,298.243655,0.000000,298.243655,marginal,671.871267,662.090317,0.000000,0.000000
2025-02-20,05:20-05:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.430100,677.983333,0.000000,680.661667,0.000000,677.983333,0.000000,0.000000,0.000000,0.000000,2.678333,0.000000,0.000000,10020.752625,10020.752625,291.600632,5.759756,297.360387,marginal,677.983333,680.661667,0.000000,0.000000
2025-02-20,05:30-05:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.371300,655.622100,0.000000,671.337333,0.000000,1488.955433,833.333333,0.000000,817.618100,0.000000,0.000000,0.000000,0.000000,10020.752625,10756.608915,552.849152,0.000000,552.849152,marginal,655.622100,671.337333,15.715233,0.000000
2025-02-20,05:40-05:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.570800,736.780817,0.000000,729.944117,0.000000,736.780817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.836700,10756.608915,10756.608915,420.554490,0.000000,420.554490,marginal,736.780817,729.944117,0.000000,0.000000
2025-02-20,05:50-06:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.909900,877.876667,0.000000,845.205000,0.000000,44.543333,0.000000,833.333333,0.000000,800.661667,0.000000,0.000000,0.000000,10756.608915,9866.984841,40.529979,0.000000,40.529979,marginal,877.876667,845.205000,0.000000,32.671667
2025-02-20,06:00-06:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.936800,877.589283,0.765200,893.361850,0.889317,43.490750,0.000000,833.333333,0.000000,833.333333,15.648450,0.000000,0.000000,9866.984841,8941.058915,40.742135,73.297340,114.039474,marginal,876.824083,892.472533,0.000000,0.000000
2025-02-20,06:10-06:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.875800,874.073000,0.000000,860.606633,0.000000,874.073000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.466367,8941.058915,8941.058915,765.513133,0.000000,765.513133,marginal,874.073000,860.606633,0.000000,0.000000
2025-02-20,06:20-06:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.875900,912.443333,0.000000,818.671667,3.956250,322.035690,0.000000,590.407643,0.000000,492.679726,0.000000,0.000000,0.000000,8941.058915,8393.636997,282.071061,0.000000,282.071061,marginal,912.443333,814.715417,0.000000,97.727917
2025-02-20,06:30-06:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.860100,870.093333,22.448650,851.940783,41.195083,847.644683,0.000000,0.000000,0.000000,0.000000,0.000000,36.898983,0.000000,8393.636997,8393.636997,729.059192,0.000000,729.059192,marginal,847.644683,810.745700,0.000000,0.000000
2025-02-20,06:40-06:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.844200,886.256067,59.433867,874.024917,93.913117,826.822200,0.000000,0.000000,0.000000,0.000000,0.000000,46.710400,0.000000,8393.636997,8393.636997,698.003301,0.000000,698.003301,marginal,826.822200,780.111800,0.000000,0.000000
2025-02-20,06:50-07:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.833400,887.030000,103.562500,862.308333,147.637500,783.467500,0.000000,0.000000,0.000000,0.000000,0.000000,68.796667,0.000000,8393.636997,8393.636997,652.941814,0.000000,652.941814,marginal,783.467500,714.670833,0.000000,0.000000
2025-02-20,07:00-07:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.809200,878.867817,150.922017,879.897667,199.064900,727.945800,0.000000,0.000000,0.000000,0.000000,0.000000,47.113033,0.000000,8393.636997,8393.636997,589.053741,0.000000,589.053741,marginal,727.945800,680.832767,0.000000,0.000000
2025-02-20,07:10-07:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.797200,870.300383,202.958183,904.276250,246.122950,667.342200,0.000000,0.000000,0.000000,0.000000,0.000000,9.188900,0.000000,8393.636997,8393.636997,532.005202,0.000000,532.005202,marginal,667.342200,658.153300,0.000000,0.000000
2025-02-20,07:20-07:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.764400,866.838333,256.575000,886.666667,289.925000,610.263333,0.000000,0.000000,0.000000,0.000000,0.000000,13.521667,0.000000,8393.636997,8393.636997,466.485292,0.000000,466.485292,marginal,610.263333,596.741667,0.000000,0.000000
2025-02-20,07:30-07:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.689900,851.213300,313.616833,831.873000,334.550867,1370.929800,833.333333,0.000000,833.333333,0.000000,0.000000,40.274333,0.000000,8393.636997,9143.636997,945.804469,0.000000,945.804469,marginal,537.596467,497.322133,0.000000,0.000000
2025-02-20,07:40-07:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.860000,970.247117,373.292150,957.868800,383.697017,596.954967,0.000000,0.000000,0.000000,0.000000,0.000000,22.783183,0.000000,9143.636997,9143.636997,513.381271,0.000000,513.381271,marginal,596.954967,574.171783,0.000000,0.000000
2025-02-20,07:50-08:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,1.161700,1152.526667,429.506250,1174.941667,435.062500,0.000000,0.000000,723.020417,0.000000,723.020417,16.858750,0.000000,0.000000,9143.636997,8340.280979,0.000000,97.924049,97.924049,marginal,723.020417,739.879167,0.000000,0.000000
2025-02-20,08:00-08:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,1.168300,1176.428017,468.870050,1167.252883,484.952700,0.000000,0.000000,707.557967,0.000000,682.300183,0.000000,0.000000,0.000000,8340.280979,7582.169664,0.000000,0.000000,0.000000,marginal,707.557967,682.300183,0.000000,25.257783
2025-02-20,08:10-08:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,1.095600,1168.386017,519.633850,1146.979367,546.327317,0.000000,0.000000,648.752167,0.000000,600.652050,0.000000,0.000000,0.000000,7582.169664,6914.778497,0.000000,0.000000,0.000000,marginal,648.752167,600.652050,0.000000,48.100117
2025-02-20,08:20-08:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,1.084900,1184.541667,565.837500,1199.420000,608.037500,0.000000,0.000000,618.704167,0.000000,591.382500,0.000000,0.000000,0.000000,6914.778497,6257.686830,0.000000,0.000000,0.000000,marginal,618.704167,591.382500,0.000000,27.321667
2025-02-20,08:30-08:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,1.061000,1193.603033,622.748533,1188.389000,647.360583,0.000000,0.000000,570.854500,0.000000,541.028417,0.000000,0.000000,0.000000,6257.686830,5656.544145,0.000000,0.000000,0.000000,marginal,570.854500,541.028417,0.000000,29.826083
2025-02-20,08:40-08:50,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,1.043000,1170.678467,673.330700,1142.255667,706.146083,0.000000,0.000000,497.347767,0.000000,436.109583,0.000000,0.000000,0.000000,5656.544145,5171.977941,0.000000,0.000000,0.000000,marginal,497.347767,436.109583,0.000000,61.238183
2025-02-20,08:50-09:00,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,1.036000,1154.348333,708.118750,1112.880000,786.300000,0.000000,0.000000,446.229583,0.000000,326.580000,0.000000,0.000000,0.000000,5171.977941,4809.111275,0.000000,0.000000,0.000000,marginal,446.229583,326.580000,0.000000,119.649583
2025-02-20,09:00-09:10,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,1.014700,1167.809083,763.930667,1122.861617,845.791300,0.000000,0.000000,403.878417,0.000000,277.070317,0.000000,0.000000,0.000000,4809.111275,4501.255367,0.000000,0.000000,0.000000,marginal,403.878417,277.070317,0.000000,126.808100
2025-02-20,09:10-09:20,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.992200,1185.646017,784.585050,1158.960533,891.826767,0.000000,0.000000,401.060967,0.000000,267.133767,0.000000,0.000000,0.000000,4501.255367,4204.440071,0.000000,0.000000,0.000000,marginal,401.060967,267.133767,0.000000,133.927200
2025-02-20,09:20-09:30,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.970000,1164.343333,833.018750,1177.730000,930.750000,0.000000,0.000000,331.324583,0.000000,246.980000,0.000000,0.000000,0.000000,4204.440071,3930.017849,0.000000,0.000000,0.000000,marginal,331.324583,246.980000,0.000000,84.344583
2025-02-20,09:30-09:40,2025-02-19,2025-02-19,历史实测分位数,历史实测分位数,0.942200,1150.290367,874.006867,1141.611467,957.828350,0.000000,0.000000,276.283500,0.000000,183.783117,0.000000,0.000000,0.000000,3930.017849,3725.814386,0.000000,0.000000,0.000000,marginal,276.283500,183.783117,0.000000,92.500383
